mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches
744.193270436422	151.249839617493	3.78203822629704	4015.15234817545	1101.15124426922	5.93841484257058
779.720896659709	263.566766100231	2.19037787134854	5176.14142050497	3029.29532989281	2.50742760156741
569.413950998057	146.90014555366	3.02466669379368	2462.43909203996	919.207438256882	4.03817641841226
598.304111344124	178.909566634615	3.08588367048415	3328.11207760918	1425.31571234536	5.88689241764185
630.768511959276	150.10680252066	2.90792476734595	2819.16514689651	922.719674878252	4.68936696313361
663.154747494945	185.802987544691	2.90595251691974	3097.19850170726	1405.53157637811	3.42724466275761
399.221756363797	128.469315423746	2.12619201252072	1270.42210944223	729.566858694343	2.46100317525068
692.929990095577	174.561938228521	3.00260820028215	3251.52234456073	1234.54425414315	3.85219960521741
523.273667078718	145.842134619861	2.76514928517736	1859.69093976555	922.338461114236	3.01553720041166
889.686272143327	233.893774747918	2.76818565390312	6587.0042271505	2351.03242009523	4.61770132443622
655.798431181169	148.097797294433	4.13470203656965	2859.5514985402	994.309943592351	5.1363271675771
402.305522391935	127.66371520224	2.24145825269511	1325.62774217514	718.116001680649	3.0596799396731
417.094276125338	126.720209549991	3.18710976356298	1729.60192949963	729.007066156531	5.48127545891013
442.526458762315	120.89495226123	2.58793271960713	1534.24886203962	694.821661799667	3.74204990269233
803.863645153434	190.818974081239	3.27802308675246	7944.91575180772	1706.1888053068	6.94586181366855
500.172298009218	140.662188235051	2.54808772422382	1920.64848762873	916.044237216469	3.07990280249537
510.928868250175	126.054210743021	2.87673150587894	1675.50773321407	667.559449971372	3.57522437827947
518.623169575894	141.964041012431	2.68421155333954	1902.667740285	867.044717030734	4.61378131056943
463.213622625545	125.405948857709	3.45267859487176	2283.08488252216	659.281139448102	9.74354993746812
533.820832711575	145.432733185264	2.54685823099698	1984.95844088627	952.739431717299	3.68516518163094
498.504718164453	130.848413457907	3.27232545950062	2031.00704226242	769.792785836502	5.89881861739443
1174.5212462568	313.365888312658	2.72015222650307	10010.7905316619	4406.84747822705	3.8109305127955
590.537565102406	161.933577318911	2.74930070739059	2580.24237252783	1043.04171338444	4.5354204897155
605.974642643668	172.862463902419	2.50858556377173	2246.63021716795	1226.05677612003	2.47449781568562
476.350318404574	124.91553995809	2.90733703457546	1502.61342193256	654.343310190178	3.6018868093847
466.574879094005	126.676598237816	3.34652171114405	2022.38585141989	743.828009504188	5.32019529663227
370.002798980841	121.877904927425	2.40093485385232	979.907394254349	633.622462813644	2.35927003728338
1011.77961812127	193.250959452308	4.9480088915087	10870.7509848753	1655.02865909017	12.4066838355622
565.304831027564	149.658253066823	3.34743554751985	2054.60814975757	996.025380293643	3.37524432071748
966.183644193145	224.787415815057	3.0636393768973	7749.61493265143	2163.68622332248	6.31245029147565
