time	velocity	number_of_branches
2021.4294286382	1207.97908566	564
2021.43535576829	1207.9823120047	564
2021.44128289838	1222.64783604352	568
2021.44721002847	1221.68386542852	570
2021.45313715856	1221.68219096411	570
2021.45906428865	1221.68086000791	570
2021.46499141874	1221.67964866438	570
2021.47091854883	1221.67959500049	570
2021.47684567892	1221.67954202961	570
2021.48277280901	1221.67948327503	570
2021.4886999391	1221.67942303027	570
2021.49462706919	1221.67940803463	570
2021.50055419928	1221.67939594197	570
2021.50648132937	1221.67938395944	570
2021.51240845946	1221.67937197403	570
2021.51833558955	1221.67935998575	570
2021.52426271964	1221.67935828148	570
2021.53018984973	1221.67935828148	570
2021.53611697982	1221.67935828148	570
2021.54204410991	1221.67935828148	570
2021.54797124	1221.67935828148	570
2021.55389837009	1221.67935828148	570
2021.55982550018	1221.67935828148	570
2021.56575263027	1221.67935828148	570
2021.57167976036	1221.67935828148	570
2021.57760689045	1221.67935828148	570
2021.58353402055	1221.67935828148	570
2021.58946115064	1221.67935828148	570
2021.59538828073	1221.67935828148	570
2021.60131541082	1221.67935828148	570
2021.60724254091	1221.67935828148	570
2021.613169671	1221.67935828148	570
2021.61909680109	1221.67935828148	570
2021.62502393118	1221.67935828148	570
2021.63095106127	1221.67935828148	570
2021.63687819136	1221.67935828148	570
2021.64280532145	1221.67935828148	570
2021.64873245154	1221.67935828148	570
2021.65465958163	1221.67935828148	570
2021.66058671172	1221.67935828148	570
2021.66651384181	1221.67935828148	570
2021.6724409719	1221.67935828148	570
2021.67836810199	1221.67935828148	570
2021.68429523208	1221.67935828148	570
2021.69022236217	1221.67935828148	570
2021.69614949226	1221.67935828148	570
2021.70207662235	1221.67935828148	570
2021.70800375244	1221.67935828148	570
2021.71393088253	1221.67935828148	570
2021.71985801262	1221.67935828148	570
2021.72578514272	1221.67935828148	570
2021.73171227281	1221.67935828148	570
2021.7376394029	1221.67935828148	570
2021.74356653299	1221.67935828148	570
2021.74949366308	1221.67935828148	570
2021.75542079317	1221.67935828148	570
2021.76134792326	1221.67935828148	570
2021.76727505335	1221.67935828148	570
2021.77320218344	1221.67935828148	570
2021.77912931353	1221.67935828148	570
2021.78505644362	1221.67935828148	570
2021.79098357371	1221.67935828148	570
2021.7969107038	1221.67935828148	570
2021.80283783389	1221.67935828148	570
2021.80876496398	1221.67935828148	570
2021.81469209407	1221.67935828148	570
2021.82061922416	1221.67935828148	570
2021.82654635425	1221.67935828148	570
2021.83247348434	1221.67935828148	570
2021.83840061443	1221.67935828148	570
2021.84432774452	1221.67935828148	570
2021.85025487461	1221.67935828148	570
2021.8561820047	1221.67935828148	570
2021.86210913479	1221.67935828148	570
2021.86803626488	1221.67935828148	570
2021.87396339498	1221.67935828148	570
2021.87989052507	1221.67935828148	570
2021.88581765516	1221.67935828148	570
2021.89174478525	1221.67935828148	570
2021.89767191534	1221.67935828148	570
2021.90359904543	1221.67935828148	570
2021.90952617552	1221.67935828148	570
2021.91545330561	1221.67935828148	570
2021.9213804357	1221.67935828148	570
2021.92730756579	1221.67936312498	570
2021.93323469588	1221.67939719409	570
2021.93916182597	1221.67943125226	570
2021.94508895606	1221.67946529948	570
2021.95101608615	1221.67949933579	570
2021.95694321624	1221.67953336118	570
2021.96287034633	1221.67957710507	570
2021.96879747642	1221.67964618119	570
2021.97472460651	1223.30035382518	569
2021.9806517366	1223.30043339683	569
2021.98657886669	1223.30045461337	569
2021.99250599678	1223.30050634753	569
2021.99843312687	1223.30072684752	569
2022.00436025696	1223.3011649881	569
2022.01028738705	1223.3016216025	569
2022.01621451714	1225.12507822334	567
