# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Sep 13 11:31:08 CEST 2022 [seed=1663061462585]
# Iota_DTA.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.NYC_counties.other	location.rates.other.NYC_counties	location.indicators.NYC_counties.other	location.indicators.other.NYC_counties	location.nonZeroRates	location.branchRates	location.treeLikelihood
10000	-4892.474149691041	-748.1716485134825	-4144.302501177559	0.6033355256018557	0.603335525601853	1.726898946529052	0.34206514460889526	1.0	1.0	2.0	0.0	-4144.302501177559
11000	-4891.542706691801	-733.8067748972472	-4157.735931794554	0.592261585130333	0.5922615851303303	1.1917580762538416	0.24437679075231605	1.0	1.0	2.0	0.0	-4157.735931794554
12000	-4891.918616632968	-735.9801407534784	-4155.9384758794895	0.5941932969663324	0.5941932969663302	1.0257676556847342	0.188335501146413	1.0	1.0	2.0	0.0	-4155.9384758794895
13000	-4893.045378319873	-761.1042988403759	-4131.941079479497	0.6139982095578357	0.6139982095578371	1.5171548085691395	0.2625458749142221	1.0	1.0	2.0	0.0	-4131.941079479497
14000	-4891.872600041496	-731.968674437483	-4159.903925604013	0.5906762563594659	0.590676256359462	1.3212901777363173	0.24261733866209104	1.0	1.0	2.0	0.0	-4159.903925604013
15000	-4893.115276597638	-746.853375352082	-4146.261901245555	0.6018800485015896	0.6018800485015923	2.1086322926108436	0.44688757195367357	1.0	1.0	2.0	0.0	-4146.261901245555
16000	-4893.5315512800635	-754.8336281431081	-4138.697923136955	0.6078545996392383	0.6078545996392382	2.5842836473311652	0.5429108410645697	1.0	1.0	2.0	0.0	-4138.697923136955
17000	-4894.436329940448	-744.0872540911714	-4150.349075849276	0.600219532330964	0.6002195323309653	1.501367524106825	0.3471172920966327	1.0	1.0	2.0	0.0	-4150.349075849276
18000	-4890.930978490005	-756.5208856884915	-4134.410092801514	0.61100492274826	0.6110049227482606	0.7586377847767695	0.14936204909858938	1.0	1.0	2.0	0.0	-4134.410092801514
19000	-4894.123234896555	-734.2546768274259	-4159.868558069129	0.5916667302278126	0.5916667302278091	2.1548025662011185	0.4668784413552696	1.0	1.0	2.0	0.0	-4159.868558069129
20000	-4892.388913110702	-738.6738070584743	-4153.715106052227	0.5951951979288144	0.5951951979288143	2.2324027355842886	0.4329727738367585	1.0	1.0	2.0	0.0	-4153.715106052227
21000	-4892.77243236764	-704.5340044901105	-4188.23842787753	0.5684850938888226	0.5684850938888181	1.358532933535869	0.28904913950835825	1.0	1.0	2.0	0.0	-4188.23842787753
22000	-4893.44448658672	-709.4245666033688	-4184.019919983351	0.5725875667983583	0.5725875667983586	1.2265559015934413	0.2242252969683012	1.0	1.0	2.0	0.0	-4184.019919983351
23000	-4892.477119805671	-764.6505251375081	-4127.826594668162	0.6171658440307111	0.617165844030716	1.1555199996384797	0.2425143802654874	1.0	1.0	2.0	0.0	-4127.826594668162
24000	-4893.266553334009	-754.8539115103298	-4138.412641823679	0.6085364307775246	0.6085364307775188	1.941458109393338	0.3605368447790097	1.0	1.0	2.0	0.0	-4138.412641823679
25000	-4893.577696655665	-689.6826359904165	-4203.895060665249	0.5576742005787347	0.5576742005787276	0.17162849857329168	0.03100005031450481	1.0	1.0	2.0	0.0	-4203.895060665249
26000	-4893.012958715596	-749.9633083984169	-4143.049650317179	0.6038159865123707	0.6038159865123703	2.744432573451522	0.5204081900815779	1.0	1.0	2.0	0.0	-4143.049650317179
27000	-4892.2761709767965	-740.1524253949376	-4152.123745581859	0.5972381405371489	0.5972381405371479	1.3653379303163917	0.24533651201332193	1.0	1.0	2.0	0.0	-4152.123745581859
28000	-4891.354456657168	-730.7346183213534	-4160.619838335815	0.5898700366853128	0.5898700366853055	1.1209403721824687	0.20865808052237936	1.0	1.0	2.0	0.0	-4160.619838335815
29000	-4896.773050431995	-739.8244069384415	-4156.948643493553	0.5941184111135901	0.5941184111135909	4.405085874805976	0.7461447289271855	1.0	1.0	2.0	0.0	-4156.948643493553
30000	-4892.7393889472	-741.6653631973498	-4151.07402574985	0.5975782355428187	0.597578235542814	2.2844077275250223	0.41747553142772115	1.0	1.0	2.0	0.0	-4151.07402574985
31000	-4892.754169604451	-770.8990009887196	-4121.855168615732	0.62199692743812	0.621996927438125	1.4078064461816457	0.24814624632721932	1.0	1.0	2.0	0.0	-4121.855168615732
32000	-4894.306497249613	-714.8510304044172	-4179.455466845196	0.5756828618193698	0.5756828618193675	2.525911051571514	0.5129613627591062	1.0	1.0	2.0	0.0	-4179.455466845196
33000	-4892.055049322437	-693.2869190821905	-4198.768130240247	0.5605155520093625	0.5605155520093544	0.2377117158539251	0.04566778896778277	1.0	1.0	2.0	0.0	-4198.768130240247
34000	-4892.86506107927	-763.8199389850707	-4129.0451220941995	0.616679859962941	0.616679859962938	1.0005261236953389	0.16954545565374046	1.0	1.0	2.0	0.0	-4129.0451220941995
35000	-4892.225604956551	-720.573416783327	-4171.652188173224	0.5817345324026174	0.5817345324026199	1.0336752377659202	0.2231494087437503	1.0	1.0	2.0	0.0	-4171.652188173224
36000	-4891.429549953249	-711.330969785217	-4180.098580168032	0.575065737781225	0.5750657377812253	0.23895551732406262	0.045130149060514047	1.0	1.0	2.0	0.0	-4180.098580168032
37000	-4894.168140277112	-785.8312953246239	-4108.336844952488	0.633529843165886	0.6335298431658806	1.9049119734334792	0.38260695308370773	1.0	1.0	2.0	0.0	-4108.336844952488
38000	-4893.076864854926	-770.355553020101	-4122.7213118348245	0.6209982793241808	0.6209982793241784	1.9601551846805494	0.39067362922328003	1.0	1.0	2.0	0.0	-4122.7213118348245
39000	-4891.948132863675	-743.8798691492983	-4148.068263714376	0.6004960656400846	0.6004960656400831	1.100858123782103	0.1973324948305211	1.0	1.0	2.0	0.0	-4148.068263714376
40000	-4895.640358114103	-741.121204835786	-4154.519153278317	0.5972801181703492	0.5972801181703452	2.081021575348806	0.4463786541089917	1.0	1.0	2.0	0.0	-4154.519153278317
41000	-4892.099963507163	-738.2595872309047	-4153.840376276258	0.5951802965557048	0.5951802965557093	1.889183167292693	0.3804507535428294	1.0	1.0	2.0	0.0	-4153.840376276258
42000	-4891.773453030335	-755.7588114192636	-4136.014641611071	0.6103024304549215	0.6103024304549165	0.8419799306088128	0.175046415377504	1.0	1.0	2.0	0.0	-4136.014641611071
43000	-4893.187082133799	-788.3172753880391	-4104.86980674576	0.6371829669055805	0.6371829669055771	0.2064228815153071	0.037265202254161356	1.0	1.0	2.0	0.0	-4104.86980674576
44000	-4895.230529198018	-792.8665110581394	-4102.364018139879	0.6398328847950581	0.6398328847950548	1.2758054729935204	0.23127575265353179	1.0	1.0	2.0	0.0	-4102.364018139879
45000	-4891.904063179483	-741.3128990730914	-4150.591164106392	0.5979485845157005	0.5979485845156897	1.5841164059075363	0.30605801341619826	1.0	1.0	2.0	0.0	-4150.591164106392
46000	-4892.660133071863	-719.6934829577169	-4172.966650114146	0.5809571140109023	0.5809571140108987	1.1363292664973952	0.20460389104769902	1.0	1.0	2.0	0.0	-4172.966650114146
47000	-4893.470803747825	-739.6872785992331	-4153.783525148592	0.5955993945318179	0.5955993945318201	2.6690183134450893	0.5086105207144759	1.0	1.0	2.0	0.0	-4153.783525148592
48000	-4891.422524811378	-710.5003503550868	-4180.922174456291	0.5740402943922442	0.5740402943922375	0.6061444470719637	0.11893943767016382	1.0	1.0	2.0	0.0	-4180.922174456291
49000	-4894.0752567165355	-709.8754928889331	-4184.1997638276025	0.5720728686647877	0.5720728686647855	2.1246163973538885	0.4153525657395073	1.0	1.0	2.0	0.0	-4184.1997638276025
50000	-4892.231333164448	-755.2532452556225	-4136.978087908826	0.6092860883817448	0.6092860883817441	1.472149790463289	0.2995906916421747	1.0	1.0	2.0	0.0	-4136.978087908826
51000	-4892.118968488388	-715.9282074062207	-4176.190761082167	0.5781399270408919	0.5781399270408843	0.8876197993440665	0.18151491426265118	1.0	1.0	2.0	0.0	-4176.190761082167
52000	-4892.093233697568	-744.9201484665901	-4147.173085230978	0.6012428105660063	0.6012428105660055	1.2017946622008633	0.21069062053082535	1.0	1.0	2.0	0.0	-4147.173085230978
53000	-4894.431800105737	-748.3009067353044	-4146.130893370433	0.6032765321772173	0.6032765321772139	1.868145247217572	0.4032303686993162	1.0	1.0	2.0	0.0	-4146.130893370433
54000	-4891.829509048596	-713.0561892674763	-4178.77331978112	0.5754176107924714	0.5754176107924666	1.3047371603185813	0.26822254015516855	1.0	1.0	2.0	0.0	-4178.77331978112
55000	-4891.349954226305	-724.7705456778838	-4166.579408548421	0.5853049072015288	0.585304907201522	0.8487054359750379	0.1777948652556984	1.0	1.0	2.0	0.0	-4166.579408548421
56000	-4891.53523954887	-729.7305289303953	-4161.804710618475	0.5890597393977086	0.589059739397709	1.1125013426913228	0.21781212859303023	1.0	1.0	2.0	0.0	-4161.804710618475
57000	-4890.455386283146	-727.5607862134531	-4162.894600069693	0.5878602798956171	0.5878602798956156	0.5443091141959453	0.10364611390579762	1.0	1.0	2.0	0.0	-4162.894600069693
58000	-4893.3245229215845	-733.3465654560513	-4159.977957465533	0.5910436113168909	0.5910436113168918	2.04301215080707	0.4432507547505249	1.0	1.0	2.0	0.0	-4159.977957465533
59000	-4892.919144606164	-719.1773320375149	-4173.741812568649	0.5797584046062596	0.5797584046062543	1.9290255364287836	0.38222523890453075	1.0	1.0	2.0	0.0	-4173.741812568649
60000	-4894.673228435804	-697.1405173999666	-4197.532711035838	0.5617683952205745	0.5617683952205791	2.148928105497744	0.434415186354858	1.0	1.0	2.0	0.0	-4197.532711035838
61000	-4893.04677813953	-727.7428535530782	-4165.303924586452	0.5861357174696797	0.586135717469677	2.4566384698229085	0.5119237902477537	1.0	1.0	2.0	0.0	-4165.303924586452
62000	-4893.761765694378	-724.9824086248263	-4168.779357069551	0.584013571734114	0.5840135717341134	2.3280009546451055	0.5116842863952492	1.0	1.0	2.0	0.0	-4168.779357069551
63000	-4894.1794399832215	-760.7692084317404	-4133.410231551481	0.6140849978449135	0.6140849978449098	1.1016305505102493	0.23536136330450408	1.0	1.0	2.0	0.0	-4133.410231551481
64000	-4897.04228677771	-788.4937435295648	-4108.548543248145	0.6343064748400691	0.63430647484007	3.403784161507318	0.583171602637236	1.0	1.0	2.0	0.0	-4108.548543248145
65000	-4890.899935457368	-737.215843587683	-4153.684091869685	0.5954276679162384	0.5954276679162356	0.7679157185151076	0.15122520925372407	1.0	1.0	2.0	0.0	-4153.684091869685
66000	-4894.516581250327	-741.9873823012741	-4152.529198949053	0.5978944350105965	0.5978944350105926	2.170877615201827	0.46092715959256586	1.0	1.0	2.0	0.0	-4152.529198949053
67000	-4898.424637426843	-731.3436540075141	-4167.080983419329	0.5885586624538008	0.5885586624538004	2.864934485939075	0.6998620676563163	1.0	1.0	2.0	0.0	-4167.080983419329
68000	-4893.8115480861115	-745.7394007545879	-4148.072147331523	0.6006234556209962	0.6006234556210012	2.4934748377808176	0.5062801820529927	1.0	1.0	2.0	0.0	-4148.072147331523
69000	-4892.93194574529	-707.2802453314396	-4185.65170041385	0.5712301379434215	0.5712301379434186	0.8305838104036197	0.1591831693987766	1.0	1.0	2.0	0.0	-4185.65170041385
70000	-4893.04410086359	-718.4210286493133	-4174.623072214276	0.5794140397836126	0.5794140397836076	1.6743779624743262	0.3076019863237992	1.0	1.0	2.0	0.0	-4174.623072214276
71000	-4893.400942498904	-742.6002280020793	-4150.800714496825	0.5996463385153353	0.5996463385153354	0.8765068908685217	0.19572898934611302	1.0	1.0	2.0	0.0	-4150.800714496825
72000	-4894.602335228001	-738.5893667519456	-4156.012968476055	0.5943215355981625	0.5943215355981621	3.0260902364465894	0.6382182311804317	1.0	1.0	2.0	0.0	-4156.012968476055
73000	-4890.197739787075	-735.2719566616969	-4154.925783125378	0.5942172569766325	0.5942172569766294	0.3958139707246085	0.08039378590726562	1.0	1.0	2.0	0.0	-4154.925783125378
74000	-4894.585639506516	-718.6619253601015	-4175.923714146415	0.5791100582213021	0.579110058221302	2.124178395392125	0.4756533631287799	1.0	1.0	2.0	0.0	-4175.923714146415
75000	-4892.120732195511	-722.1124308246125	-4170.008301370898	0.5828774279927976	0.5828774279928004	1.1640751182826135	0.21451066281247985	1.0	1.0	2.0	0.0	-4170.008301370898
76000	-4893.2527791171215	-728.0240154215563	-4165.228763695565	0.5870610542400259	0.5870610542400223	1.726001695311245	0.3762601507988296	1.0	1.0	2.0	0.0	-4165.228763695565
77000	-4894.038423932587	-734.0619860438833	-4159.976437888704	0.593000427210543	0.5930004272105396	0.629356264964301	0.145796299084629	1.0	1.0	2.0	0.0	-4159.976437888704
78000	-4895.009079838489	-735.2915357158026	-4159.717544122686	0.5918566561583375	0.5918566561583308	2.809665601458246	0.6133583810991801	1.0	1.0	2.0	0.0	-4159.717544122686
79000	-4891.864139977558	-719.4741851136043	-4172.389954863954	0.5809303951071377	0.5809303951071365	0.9569759110157404	0.19779235508968573	1.0	1.0	2.0	0.0	-4172.389954863954
80000	-4890.451821307569	-716.3963243153157	-4174.055496992253	0.5792135793712568	0.5792135793712557	0.17190692426187842	0.033951431207082695	1.0	1.0	2.0	0.0	-4174.055496992253
81000	-4895.116528442898	-675.173584117294	-4219.942944325604	0.5454810235471589	0.5454810235471622	0.6843729344687843	0.12999243273995215	1.0	1.0	2.0	0.0	-4219.942944325604
82000	-4891.13962006323	-716.7360217725246	-4174.403598290705	0.5791770242379255	0.5791770242379242	0.49780199694963634	0.09308434466516062	1.0	1.0	2.0	0.0	-4174.403598290705
83000	-4895.2043971536195	-730.2122478626753	-4164.992149290944	0.5865088699582125	0.5865088699582093	4.148111429805956	0.8271178837422216	1.0	1.0	2.0	0.0	-4164.992149290944
84000	-4891.139243959546	-721.924248134704	-4169.214995824842	0.5827872037833681	0.5827872037833688	1.0890259236205384	0.21326004136487295	1.0	1.0	2.0	0.0	-4169.214995824842
85000	-4893.705302963996	-766.305571976301	-4127.399730987694	0.6179070318373628	0.6179070318373606	1.8046085299149763	0.3293956654985718	1.0	1.0	2.0	0.0	-4127.399730987694
86000	-4891.592202801181	-730.5393510169035	-4161.052851784278	0.5901452892149154	0.5901452892149165	0.6709659826136266	0.12204009193636582	1.0	1.0	2.0	0.0	-4161.052851784278
87000	-4892.757050187058	-765.2986332169259	-4127.458416970132	0.6169374497695973	0.6169374497695923	1.9468170615871836	0.382535703442744	1.0	1.0	2.0	0.0	-4127.458416970132
88000	-4893.617277921218	-732.9679921184086	-4160.64928580281	0.5900383393394361	0.5900383393394317	2.810363636515078	0.5439060103502683	1.0	1.0	2.0	0.0	-4160.64928580281
89000	-4894.032265885209	-739.8919336818057	-4154.140332203404	0.5953020082901004	0.5953020082900994	3.169841667345161	0.5812117822821137	1.0	1.0	2.0	0.0	-4154.140332203404
90000	-4892.399989667485	-756.5012975618351	-4135.898692105649	0.609784884139681	0.609784884139672	2.0093969637082565	0.3918809954809277	1.0	1.0	2.0	0.0	-4135.898692105649
91000	-4897.547113272172	-724.2202575421895	-4173.3268557299825	0.5805349439766176	0.5805349439766144	5.242547372243598	1.148675226327986	1.0	1.0	2.0	0.0	-4173.3268557299825
92000	-4890.801583075205	-742.0285364997179	-4148.773046575487	0.5994110049749689	0.5994110049749689	0.6635584438497425	0.1288065627160108	1.0	1.0	2.0	0.0	-4148.773046575487
93000	-4895.53853405617	-734.7429329251748	-4160.795601130995	0.5914096228459078	0.5914096228459055	2.886087365300983	0.5426734799115333	1.0	1.0	2.0	0.0	-4160.795601130995
94000	-4891.981325795364	-730.8537348824213	-4161.127590912943	0.5903513839523574	0.5903513839523576	0.7022432621089904	0.14958033694611042	1.0	1.0	2.0	0.0	-4161.127590912943
95000	-4894.237885068731	-732.2933172546847	-4161.944567814046	0.5887680537029966	0.5887680537029939	3.5295852448807286	0.7252199208911768	1.0	1.0	2.0	0.0	-4161.944567814046
96000	-4890.5436776156885	-742.862558331169	-4147.68111928452	0.6005244903469674	0.6005244903469669	0.20543760545778966	0.040194747078512075	1.0	1.0	2.0	0.0	-4147.68111928452
97000	-4893.62712721534	-752.8755393018245	-4140.751587913515	0.6065356973237154	0.6065356973237126	2.3099488889608444	0.49462118922323606	1.0	1.0	2.0	0.0	-4140.751587913515
98000	-4892.7420361464565	-718.2283703577717	-4174.513665788685	0.5799473467636562	0.5799473467636567	0.9315121485171375	0.1964776738599849	1.0	1.0	2.0	0.0	-4174.513665788685
99000	-4890.4765627405595	-745.182287889736	-4145.294274850823	0.6024440087128059	0.6024440087128076	0.15372368268817532	0.03138324680725475	1.0	1.0	2.0	0.0	-4145.294274850823
100000	-4891.181829219345	-717.0990700369356	-4174.082759182409	0.5797531085550752	0.5797531085550806	0.20136119343830478	0.038194993824359626	1.0	1.0	2.0	0.0	-4174.082759182409
101000	-4894.580427257248	-750.0882157900076	-4144.49221146724	0.6030961008669289	0.6030961008669218	3.5399957904804027	0.7424281889911869	1.0	1.0	2.0	0.0	-4144.49221146724
102000	-4893.321761943707	-793.5160738013716	-4099.805688142335	0.6412907534042778	0.6412907534042745	0.2974728026084305	0.05144837126457269	1.0	1.0	2.0	0.0	-4099.805688142335
103000	-4893.794457193786	-734.3099623238398	-4159.4844948699465	0.590689095264613	0.5906890952646103	3.2331917481985104	0.6560828678177147	1.0	1.0	2.0	0.0	-4159.4844948699465
104000	-4892.837699797376	-722.6673509447107	-4170.1703488526655	0.582410375926894	0.5824103759268915	2.099914606411474	0.41276111371991914	1.0	1.0	2.0	0.0	-4170.1703488526655
105000	-4895.014430533328	-762.8283723256169	-4132.186058207711	0.6146856734491523	0.6146856734491544	2.177783911820823	0.4735282946062288	1.0	1.0	2.0	0.0	-4132.186058207711
106000	-4893.064295058673	-707.0976539302867	-4185.966641128387	0.5704070355981046	0.5704070355981063	1.5282051152342975	0.29967651644512966	1.0	1.0	2.0	0.0	-4185.966641128387
107000	-4893.082191065869	-770.4410472919087	-4122.64114377396	0.622106539263413	0.622106539263412	0.9078814203977962	0.15419894345299678	1.0	1.0	2.0	0.0	-4122.64114377396
108000	-4894.5605990978975	-708.1292277184697	-4186.431371379428	0.5700742315071377	0.570074231507138	2.720920968966437	0.5512357330788418	1.0	1.0	2.0	0.0	-4186.431371379428
109000	-4892.245553636301	-722.3773466015639	-4169.868207034738	0.5826225340378688	0.5826225340378657	1.6259420622154768	0.33364174425918414	1.0	1.0	2.0	0.0	-4169.868207034738
110000	-4893.15133976566	-731.7707302192144	-4161.380609546445	0.5890420263429496	0.5890420263429509	2.844700496853552	0.5477792437027174	1.0	1.0	2.0	0.0	-4161.380609546445
111000	-4894.210997956448	-672.7267399082963	-4221.484258048152	0.5439030705430412	0.5439030705430378	0.27076504495934867	0.0535975219620788	1.0	1.0	2.0	0.0	-4221.484258048152
112000	-4892.880747236185	-761.3609967507581	-4131.519750485427	0.6138403324572977	0.6138403324572991	1.8959774947534667	0.3361903394079034	1.0	1.0	2.0	0.0	-4131.519750485427
113000	-4891.821724171464	-758.156606537079	-4133.665117634385	0.6117995098869019	0.6117995098868976	1.3110402814552315	0.24738145277566864	1.0	1.0	2.0	0.0	-4133.665117634385
114000	-4893.528379189673	-774.8109797949126	-4118.71739939476	0.6247232888751205	0.6247232888751219	1.8162680146718702	0.3709806821681884	1.0	1.0	2.0	0.0	-4118.71739939476
115000	-4895.85560655286	-694.0016594569763	-4201.853947095884	0.5594955699345628	0.5594955699345633	1.857904653042259	0.4050835424404078	1.0	1.0	2.0	0.0	-4201.853947095884
116000	-4890.859150138387	-738.1744520457705	-4152.684698092617	0.5961856687458484	0.5961856687458515	0.777292426470763	0.16050931020040163	1.0	1.0	2.0	0.0	-4152.684698092617
117000	-4891.591804753544	-761.9152788009749	-4129.676525952569	0.6151719486577274	0.6151719486577271	0.9444334393989609	0.1907995960443315	1.0	1.0	2.0	0.0	-4129.676525952569
118000	-4890.605147769594	-727.4886828247139	-4163.11646494488	0.587571680193719	0.5875716801937162	0.7793589235661141	0.15437001564468283	1.0	1.0	2.0	0.0	-4163.11646494488
119000	-4892.367064030005	-751.264248054815	-4141.10281597519	0.6060966413066212	0.6060966413066141	1.4778477241647376	0.2598696009508774	1.0	1.0	2.0	0.0	-4141.10281597519
120000	-4895.385717404979	-709.8725866630324	-4185.513130741947	0.5709879975460233	0.5709879975460206	3.2801590485030556	0.6022206469919484	1.0	1.0	2.0	0.0	-4185.513130741947
121000	-4892.940154416497	-749.2478173837002	-4143.692337032797	0.6033728719669015	0.6033728719669044	2.5902534299722215	0.508569119205658	1.0	1.0	2.0	0.0	-4143.692337032797
122000	-4892.788353918565	-724.6190027249155	-4168.169351193649	0.5841264653633322	0.5841264653633371	1.9423284008138493	0.393956971586021	1.0	1.0	2.0	0.0	-4168.169351193649
123000	-4892.657666129818	-735.2497114848433	-4157.407954644975	0.593464395889136	0.5934643958891331	1.1818281741406307	0.20571068559814268	1.0	1.0	2.0	0.0	-4157.407954644975
124000	-4892.043112672947	-715.8180228152188	-4176.225089857729	0.578029861101404	0.5780298611014044	0.907019717786493	0.18841886681957185	1.0	1.0	2.0	0.0	-4176.225089857729
125000	-4891.465628355944	-741.8589227391631	-4149.606705616781	0.5995888766584752	0.599588876658473	0.3312367007852398	0.07094833055435035	1.0	1.0	2.0	0.0	-4149.606705616781
126000	-4891.582452230357	-754.0577771880859	-4137.524675042271	0.6094111733017674	0.6094111733017649	0.3590944911492175	0.062070562551134974	1.0	1.0	2.0	0.0	-4137.524675042271
127000	-4893.227605307265	-741.3708234765198	-4151.856781830745	0.5990031757188624	0.5990031757188644	0.5210716162072181	0.11930102516074129	1.0	1.0	2.0	0.0	-4151.856781830745
128000	-4890.3449288106	-728.784698267598	-4161.560230543002	0.5888763131993274	0.5888763131993268	0.5118041632989299	0.10013536029101519	1.0	1.0	2.0	0.0	-4161.560230543002
129000	-4891.984184568883	-744.0056348762965	-4147.978549692587	0.600138334209512	0.6001383342095129	1.5597773311995917	0.3077762959374454	1.0	1.0	2.0	0.0	-4147.978549692587
130000	-4891.647862419668	-764.6594146066326	-4126.988447813035	0.6172618394775321	0.6172618394775301	1.0782838646882804	0.2096050530792918	1.0	1.0	2.0	0.0	-4126.988447813035
131000	-4892.7434575803345	-746.9642505708151	-4145.779207009519	0.6017619975751979	0.6017619975751921	2.3666277093144594	0.4461536785164355	1.0	1.0	2.0	0.0	-4145.779207009519
132000	-4893.116792784695	-749.1296792249763	-4143.987113559719	0.6033669304437131	0.6033669304437094	2.5236441231889755	0.4644079021791201	1.0	1.0	2.0	0.0	-4143.987113559719
133000	-4892.6233501608285	-725.3153913927179	-4167.30795876811	0.5860032606445957	0.5860032606445954	0.5752573695040628	0.13009569190213738	1.0	1.0	2.0	0.0	-4167.30795876811
134000	-4890.32993024513	-735.6023204424126	-4154.727609802717	0.5943959702167091	0.5943959702167083	0.48846538387023325	0.09649508096996072	1.0	1.0	2.0	0.0	-4154.727609802717
135000	-4891.741261511592	-769.8481329270409	-4121.893128584551	0.6215350080011353	0.6215350080011316	0.9937866600827397	0.18407811045546693	1.0	1.0	2.0	0.0	-4121.893128584551
136000	-4892.527760724757	-697.3731080266642	-4195.154652698093	0.5631963739099858	0.5631963739099841	0.8729559543554182	0.17216324245636822	1.0	1.0	2.0	0.0	-4195.154652698093
137000	-4892.529058683422	-748.9241643021717	-4143.60489438125	0.6043935289472444	0.6043935289472485	1.2859510321619354	0.22357939056714718	1.0	1.0	2.0	0.0	-4143.60489438125
138000	-4890.635330352655	-731.4773799988499	-4159.157950353805	0.5911944062154308	0.5911944062154287	0.3608812191911911	0.06920425564376657	1.0	1.0	2.0	0.0	-4159.157950353805
139000	-4893.319180623329	-780.3366279458476	-4112.982552677481	0.6303435440891566	0.6303435440891592	0.6305477485366769	0.11327368165411868	1.0	1.0	2.0	0.0	-4112.982552677481
140000	-4894.150202764788	-720.4807409303979	-4173.669461834391	0.5794587222036273	0.579458722203627	3.3174024144960854	0.6688809859774262	1.0	1.0	2.0	0.0	-4173.669461834391
141000	-4892.137826758049	-723.3109386420324	-4168.826888116017	0.5834650676478802	0.5834650676478813	1.5289695963740357	0.31941950748884423	1.0	1.0	2.0	0.0	-4168.826888116017
142000	-4893.112669297545	-683.7326885462383	-4209.379980751307	0.5527957756906176	0.5527957756906209	0.2539827111714026	0.04841576042919655	1.0	1.0	2.0	0.0	-4209.379980751307
143000	-4890.622683045387	-735.9586179601863	-4154.6640650852005	0.5944558309900405	0.5944558309900384	0.7275694420004806	0.13945896273097327	1.0	1.0	2.0	0.0	-4154.6640650852005
144000	-4896.542419559506	-742.3241821886805	-4154.218237370826	0.5969980787398145	0.5969980787398121	3.3233777001884794	0.7567381528973719	1.0	1.0	2.0	0.0	-4154.218237370826
145000	-4894.201104527678	-731.1757021254188	-4163.025402402259	0.5877848776140059	0.5877848776140042	3.63889429877735	0.7174791780209689	1.0	1.0	2.0	0.0	-4163.025402402259
146000	-4890.59635965347	-729.6000797242626	-4160.996279929208	0.5898649302257051	0.5898649302257023	0.16865528348306358	0.032736804527015856	1.0	1.0	2.0	0.0	-4160.996279929208
147000	-4894.218065933946	-759.3552651765647	-4134.862800757381	0.6111467609171989	0.611146760917193	2.96636987990475	0.600128105570906	1.0	1.0	2.0	0.0	-4134.862800757381
148000	-4893.3020684898065	-703.4015077595576	-4189.900560730249	0.5678548084848711	0.5678548084848686	1.0954320458463993	0.2012550609613152	1.0	1.0	2.0	0.0	-4189.900560730249
149000	-4892.403772321396	-737.0478708296944	-4155.355901491702	0.5949125161992178	0.5949125161992186	1.171139476975974	0.21883537604377823	1.0	1.0	2.0	0.0	-4155.355901491702
