# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Sep 13 16:35:44 CEST 2022 [seed=1663079604808]
# Delta_DTA.xml
state	location.rates.NYC_counties.other	location.rates.other.NYC_counties	location.indicators.NYC_counties.other	location.indicators.other.NYC_counties	location.nonZeroRates
90000	0.3802369670700445	0.9638762989700308	1.0	1.0	2.0
91000	0.2412744898849749	0.7428806988831874	1.0	1.0	2.0
92000	0.45069081561538815	1.3577634827163927	1.0	1.0	2.0
93000	1.4383534971828422	3.9216295411770563	1.0	1.0	2.0
94000	1.2018423182223945	3.23993958665969	1.0	1.0	2.0
95000	0.40300269009931006	1.1284425323405194	1.0	1.0	2.0
96000	0.5215027170732831	1.4797133871836246	1.0	1.0	2.0
97000	0.19549614587017333	0.5203931108380893	1.0	1.0	2.0
98000	0.2555724466353907	0.6794877375171242	1.0	1.0	2.0
99000	0.9985972124188013	2.753072807129667	1.0	1.0	2.0
100000	0.8153028128895772	2.108748631110314	1.0	1.0	2.0
101000	0.09015230681823672	0.2506915179829663	1.0	1.0	2.0
102000	0.13919238136215106	0.39945969593497116	1.0	1.0	2.0
103000	0.4504070709444907	1.4047278939541359	1.0	1.0	2.0
104000	0.6278774405048974	1.6823335769903394	1.0	1.0	2.0
105000	0.18150336468088532	0.4132297579231936	1.0	1.0	2.0
106000	0.36109474932268065	0.9970428573757688	1.0	1.0	2.0
107000	0.6777489044693534	1.9675959980799198	1.0	1.0	2.0
108000	1.443414733809655	3.8170571914776787	1.0	1.0	2.0
109000	0.32273539917478344	0.8464234378494322	1.0	1.0	2.0
110000	0.14132718071489758	0.40754109914181424	1.0	1.0	2.0
111000	0.5796542408522918	1.5356419301938853	1.0	1.0	2.0
112000	0.44853530727905466	1.149832607584335	1.0	1.0	2.0
113000	0.8406955510855604	2.600669566607946	1.0	1.0	2.0
114000	0.5523988721942283	1.6631709720533814	1.0	1.0	2.0
115000	1.3998978476183919	4.172789125061831	1.0	1.0	2.0
116000	1.4629306002180322	4.037691707875198	1.0	1.0	2.0
117000	2.4081361044638556	6.125276735594378	1.0	1.0	2.0
118000	0.6861834799835019	1.9019400226183643	1.0	1.0	2.0
119000	0.5719154680639115	1.533036619626912	1.0	1.0	2.0
120000	0.03612497029205211	0.10126477439216608	1.0	1.0	2.0
121000	0.25158146586842395	0.6582479712357022	1.0	1.0	2.0
122000	0.2569234580293271	0.8124050573985888	1.0	1.0	2.0
123000	1.0010861339475938	2.626208843344861	1.0	1.0	2.0
124000	0.5497321384389785	1.6045977901631827	1.0	1.0	2.0
125000	0.4193411674714666	1.0576971720583501	1.0	1.0	2.0
126000	0.3673234222938611	1.074910714720779	1.0	1.0	2.0
127000	0.105152535456822	0.28313498690331235	1.0	1.0	2.0
128000	0.19231846161516944	0.5236804144858419	1.0	1.0	2.0
129000	0.8299794665412296	2.38140044408702	1.0	1.0	2.0
130000	0.3950365861888115	1.197781978181551	1.0	1.0	2.0
131000	1.211020686059228	3.2590844855447845	1.0	1.0	2.0
132000	0.7336594022582913	1.9158477073199875	1.0	1.0	2.0
133000	0.7891045964117979	2.0326781777220284	1.0	1.0	2.0
134000	0.3548074438534673	0.8742440265210737	1.0	1.0	2.0
135000	1.0045116550609885	2.4870646459031955	1.0	1.0	2.0
136000	0.4202347092370746	1.181746978951945	1.0	1.0	2.0
137000	0.2928366094713136	0.8897877111374878	1.0	1.0	2.0
138000	0.2504066538524519	0.6700324525094818	1.0	1.0	2.0
139000	0.45950056816457835	1.2936855135722802	1.0	1.0	2.0
140000	0.28134894013121126	0.7849551597221758	1.0	1.0	2.0
141000	0.2618410792904879	0.8024379229672782	1.0	1.0	2.0
142000	0.14724519916486178	0.378958657621108	1.0	1.0	2.0
143000	0.30735842758897464	0.8451724575676398	1.0	1.0	2.0
144000	0.12894710731321532	0.3783195873297251	1.0	1.0	2.0
145000	1.049148805346968	2.7025288313149005	1.0	1.0	2.0
146000	0.287765461374454	0.8466077038108674	1.0	1.0	2.0
147000	0.2312313394029329	0.6075929821103162	1.0	1.0	2.0
148000	0.5370665279326258	1.4071551892726406	1.0	1.0	2.0
149000	0.7792533179190956	2.485729828971824	1.0	1.0	2.0
150000	0.6801569680775609	1.7081067780198225	1.0	1.0	2.0
151000	0.22282943480991746	0.5446478632299394	1.0	1.0	2.0
152000	0.724569958019266	1.8655847761322601	1.0	1.0	2.0
153000	0.6292564408344856	1.6977299219000705	1.0	1.0	2.0
154000	0.8073224675445057	2.3082424864615994	1.0	1.0	2.0
155000	1.48900406431603	4.320987626145058	1.0	1.0	2.0
156000	0.7951789241072756	2.0563017415305613	1.0	1.0	2.0
157000	0.3862615119444617	1.0944632608269314	1.0	1.0	2.0
158000	0.1918837936953817	0.5422142652707072	1.0	1.0	2.0
159000	0.4921449812848603	1.2563153986362943	1.0	1.0	2.0
160000	0.7483547308304977	2.0471720080316795	1.0	1.0	2.0
161000	1.25261522399761	3.429867896351684	1.0	1.0	2.0
162000	0.35140104616504153	1.0101606010671431	1.0	1.0	2.0
163000	0.11470943173954395	0.30982686799561354	1.0	1.0	2.0
164000	0.26201757227497485	0.7217638206600869	1.0	1.0	2.0
165000	0.1716233760162941	0.4877393436487676	1.0	1.0	2.0
166000	0.8019105922828031	2.1076127247117924	1.0	1.0	2.0
167000	0.9607506275852495	3.1472731446749793	1.0	1.0	2.0
168000	1.3978890510573754	3.6651504046292107	1.0	1.0	2.0
169000	0.5088130241399181	1.4441752832520798	1.0	1.0	2.0
170000	0.7652834017312418	2.013300832370408	1.0	1.0	2.0
171000	1.288101553296859	3.553420080028444	1.0	1.0	2.0
172000	0.1324301130107851	0.4039900533300388	1.0	1.0	2.0
173000	0.20684185988914722	0.5479166449544325	1.0	1.0	2.0
174000	0.7354090782355099	1.9868101660595137	1.0	1.0	2.0
175000	0.456746490729318	1.2436832714762198	1.0	1.0	2.0
176000	0.17160341056407472	0.46367133132443483	1.0	1.0	2.0
177000	0.33888242118447115	0.9706658989567455	1.0	1.0	2.0
178000	0.28229653496194984	0.7570092978389613	1.0	1.0	2.0
179000	0.22759986692274775	0.6429607698045147	1.0	1.0	2.0
180000	0.5503743024951588	1.541242866550256	1.0	1.0	2.0
181000	1.2122723746409994	3.2855405549811785	1.0	1.0	2.0
182000	0.41230884884753255	1.0598972271708025	1.0	1.0	2.0
183000	0.5069694996134896	1.2433061965557588	1.0	1.0	2.0
184000	0.6543245131939229	2.28050022640665	1.0	1.0	2.0
185000	0.9052300493315473	2.3825520094658095	1.0	1.0	2.0
186000	0.4438346647410518	1.148706640776573	1.0	1.0	2.0
187000	0.08637231596606618	0.240705761369911	1.0	1.0	2.0
188000	0.02731041941410509	0.07777568760447212	1.0	1.0	2.0
189000	0.7164084572971549	2.078271614902186	1.0	1.0	2.0
190000	0.15632616929481796	0.4032865244580277	1.0	1.0	2.0
191000	0.3615257644637573	0.9851370604124708	1.0	1.0	2.0
192000	0.26500865756804476	0.7385652751043238	1.0	1.0	2.0
193000	0.20839822453588602	0.5931416089403947	1.0	1.0	2.0
194000	0.928348635406461	2.9292632259310203	1.0	1.0	2.0
195000	0.24679641598277327	0.6961664303775336	1.0	1.0	2.0
196000	0.04109574441160713	0.11713961048368221	1.0	1.0	2.0
197000	0.42958988227358896	1.1491690646765793	1.0	1.0	2.0
198000	2.106387944563173	6.080120850982032	1.0	1.0	2.0
199000	0.5803490607795752	1.6156479769443648	1.0	1.0	2.0
200000	0.4057220088854058	1.1789360343812174	1.0	1.0	2.0
201000	0.30767237082695825	0.9365232715337601	1.0	1.0	2.0
202000	0.25741932927550937	0.7607388627537419	1.0	1.0	2.0
203000	1.514347910766491	3.9583958633190988	1.0	1.0	2.0
204000	0.14607984081697167	0.40489030519855784	1.0	1.0	2.0
205000	0.17903698334115464	0.46600688582054695	1.0	1.0	2.0
206000	0.40055561262968775	1.11190600282384	1.0	1.0	2.0
207000	0.5056754778404726	1.3318713850578425	1.0	1.0	2.0
208000	0.45679853097110934	1.2436253112397333	1.0	1.0	2.0
209000	0.7499192154360664	2.2524433315222345	1.0	1.0	2.0
210000	0.1826756856071401	0.46298587496902127	1.0	1.0	2.0
211000	0.4736256974592177	1.36376777440152	1.0	1.0	2.0
212000	0.6485703598398276	1.592547750010166	1.0	1.0	2.0
213000	0.12757074410097063	0.35546981975297837	1.0	1.0	2.0
214000	0.22225265530821672	0.6315750624726608	1.0	1.0	2.0
215000	0.15036438423472126	0.3848848092779166	1.0	1.0	2.0
216000	0.23221592364405766	0.5590144084956717	1.0	1.0	2.0
217000	0.7718501902554601	2.1436176764024646	1.0	1.0	2.0
218000	0.5887102203718562	1.5013408151433465	1.0	1.0	2.0
219000	0.47620126205504215	1.3470655646663305	1.0	1.0	2.0
220000	0.3991792509046722	1.037546319156721	1.0	1.0	2.0
221000	0.7067793432719232	1.982630496070018	1.0	1.0	2.0
222000	0.32356230979036155	0.906256008779447	1.0	1.0	2.0
223000	0.3859380807523988	1.0514313743456951	1.0	1.0	2.0
224000	0.5617568242225957	1.4986887804989732	1.0	1.0	2.0
225000	0.09437126331274537	0.25685552532209927	1.0	1.0	2.0
226000	0.6221634371656959	1.796549574105434	1.0	1.0	2.0
227000	0.787414244128909	2.2182470196701187	1.0	1.0	2.0
228000	0.23808291037582818	0.6776164493311249	1.0	1.0	2.0
229000	0.7023529575174592	1.9502679216250127	1.0	1.0	2.0
230000	0.17540954779524992	0.5041020966390388	1.0	1.0	2.0
231000	0.31871132159722687	0.7893728294729646	1.0	1.0	2.0
232000	0.37525433634963024	1.0279215878793466	1.0	1.0	2.0
233000	0.4022886695550292	1.195407009429751	1.0	1.0	2.0
234000	0.43900726985555233	1.2440488501272708	1.0	1.0	2.0
235000	0.4873244063097397	1.4971632389731337	1.0	1.0	2.0
236000	0.4219406660030856	1.149584333526505	1.0	1.0	2.0
237000	0.10971346958582257	0.2685823083805882	1.0	1.0	2.0
238000	0.9236534965510953	2.375710007577582	1.0	1.0	2.0
239000	0.6077323673425516	1.676664885384728	1.0	1.0	2.0
240000	0.3187366865554501	0.8793895934132983	1.0	1.0	2.0
241000	1.950389717357377	5.673945615873249	1.0	1.0	2.0
242000	0.6782994467746118	2.0730648282620887	1.0	1.0	2.0
243000	0.2975676128551642	0.7896186138635009	1.0	1.0	2.0
244000	0.33701769839892043	0.9211387767268533	1.0	1.0	2.0
245000	0.0766627739745867	0.1951533548782869	1.0	1.0	2.0
246000	0.3172454316806679	0.8227640303997773	1.0	1.0	2.0
247000	0.32237646983414453	0.9295056635859424	1.0	1.0	2.0
248000	0.6682121564937157	1.8143108922884366	1.0	1.0	2.0
249000	0.6861102512071998	1.8299469567891824	1.0	1.0	2.0
250000	0.31596804067261436	0.8068715246785553	1.0	1.0	2.0
251000	0.5689306904745801	1.60497769978249	1.0	1.0	2.0
252000	1.6963470193558416	4.426786529889972	1.0	1.0	2.0
253000	0.2822638470377879	0.7569428821507493	1.0	1.0	2.0
254000	0.24914533914866818	0.6547344664088326	1.0	1.0	2.0
255000	0.6203188634794228	1.8253218936242894	1.0	1.0	2.0
256000	0.34628388206930943	0.9334459782866519	1.0	1.0	2.0
257000	0.32276372855648844	0.9358800427732449	1.0	1.0	2.0
258000	0.9105949127259593	2.6184182195442314	1.0	1.0	2.0
259000	0.48388645893862414	1.3302578322323317	1.0	1.0	2.0
260000	0.3424377760856568	1.0009699369995058	1.0	1.0	2.0
261000	0.32459129066990294	0.8441880479029434	1.0	1.0	2.0
262000	0.6579957938559947	1.5478641264012516	1.0	1.0	2.0
263000	0.7156239115679892	1.8291460533086503	1.0	1.0	2.0
264000	1.2206951385947626	3.5456925572518636	1.0	1.0	2.0
265000	0.5759379567672109	1.6930073188008385	1.0	1.0	2.0
266000	0.7348598254603773	2.1146873561337665	1.0	1.0	2.0
267000	0.4600670580871367	1.2955325400370137	1.0	1.0	2.0
268000	0.8933051015522174	2.1244009443368572	1.0	1.0	2.0
269000	0.23872237813024436	0.6490815784720688	1.0	1.0	2.0
270000	0.5037728642490984	1.3161896469788785	1.0	1.0	2.0
271000	0.49184496299590014	1.2322305893152872	1.0	1.0	2.0
272000	0.15773366482206333	0.43668404293041696	1.0	1.0	2.0
273000	0.14860512275163837	0.3831472963483201	1.0	1.0	2.0
274000	0.70293956825271	2.1495531273480166	1.0	1.0	2.0
275000	0.26394217137059545	0.7504502878154966	1.0	1.0	2.0
276000	0.5192893339057977	1.4163648011281031	1.0	1.0	2.0
277000	0.2910961597385002	0.7839790966732759	1.0	1.0	2.0
278000	1.2140825564848274	3.3788934131622104	1.0	1.0	2.0
279000	0.5392672821866075	1.6594107158173101	1.0	1.0	2.0
280000	0.28396194337032454	0.7296746279901302	1.0	1.0	2.0
281000	0.2192440276815348	0.5608089747437907	1.0	1.0	2.0
282000	0.3733626164090973	1.0221410563916293	1.0	1.0	2.0
283000	0.46666610388898017	1.2604584342148193	1.0	1.0	2.0
284000	0.3809472286797258	1.065838148196715	1.0	1.0	2.0
285000	0.03951389170137054	0.10949247938663317	1.0	1.0	2.0
286000	0.7352999205866028	2.003299476181985	1.0	1.0	2.0
287000	0.9085616766204422	2.5741604462763243	1.0	1.0	2.0
288000	0.9263054075129782	2.83220988014022	1.0	1.0	2.0
289000	0.9687780556212836	2.555367818646126	1.0	1.0	2.0
290000	0.2508972403218832	0.6331107834962151	1.0	1.0	2.0
291000	0.09197480213457383	0.25641324117120406	1.0	1.0	2.0
292000	0.19635066718835817	0.5124627823068031	1.0	1.0	2.0
293000	0.01700712748463689	0.04569681255067854	1.0	1.0	2.0
294000	0.09447896854648483	0.28000464605385084	1.0	1.0	2.0
295000	1.1292481002434882	2.7984419633097217	1.0	1.0	2.0
296000	0.32779076282008	0.9305144586781555	1.0	1.0	2.0
297000	1.9976726453480205	6.095726447793198	1.0	1.0	2.0
298000	0.42233069981607274	1.2170109895743622	1.0	1.0	2.0
299000	0.17828828105719466	0.4757277215903285	1.0	1.0	2.0
300000	0.4689824929621578	1.1323725576313328	1.0	1.0	2.0
