node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
7,8,NewYork,Bronx,0.0530382484,0.0530382484,0,2021.01818205479,2021.07122030319,Alpha_783
7,11,NewYork,NewYork,0.000848248400300011,0.000848248400300011,0,2021.01818205479,2021.01903030319,Alpha_783
11,5,NewYork,Westchester,0.04606,0.0469082484003,0.000848248400300011,2021.01903030319,2021.06509030319,Alpha_783
8,9,Bronx,Bronx,0.00270000000000001,0.0557382484,0.0530382484,2021.07122030319,2021.07392030319,Alpha_783
9,1,Bronx,Bronx,0.00217000000000001,0.0579082484,0.0557382484,2021.07392030319,2021.07609030319,Alpha_783
9,2,Bronx,Bronx,0.00517000000000001,0.0609082484,0.0557382484,2021.07392030319,2021.07909030319,Alpha_783
11,6,NewYork,NewYork,0.06006,0.0609082484003,0.000848248400300011,2021.01903030319,2021.07909030319,Alpha_783
8,10,Bronx,Bronx,0.09576,0.1487982484,0.0530382484,2021.07122030319,2021.16698030319,Alpha_783
10,3,Bronx,Bronx,0.000109999999999999,0.1489082484,0.1487982484,2021.16698030319,2021.16709030319,Alpha_783
10,4,Bronx,NewYork,0.05711,0.2059082484,0.1487982484,2021.16698030319,2021.22409030319,Alpha_783
9,10,NewYork,NewYork,0.03182287712,0.03182287712,0,2021.07494191781,2021.10676479493,Delta_129
9,14,NewYork,NewYork,0.000709649046500005,0.000709649046500005,0,2021.07494191781,2021.07565156686,Delta_129
10,12,NewYork,NewYork,0.000150670541999992,0.031973547662,0.03182287712,2021.10676479493,2021.10691546548,Delta_129
10,11,NewYork,NewYork,0.000466771925799997,0.0322896490458,0.03182287712,2021.10676479493,2021.10723156686,Delta_129
12,13,NewYork,NewYork,0.000316101383800005,0.0322896490458,0.031973547662,2021.10691546548,2021.10723156686,Delta_129
14,15,NewYork,NewYork,0.03158,0.0322896490465,0.000709649046500005,2021.07565156686,2021.10723156686,Delta_129
11,1,NewYork,NewYork,0.11207,0.1443596490458,0.0322896490458,2021.10723156686,2021.21930156686,Delta_129
13,4,NewYork,Queens,0.11207,0.1443596490458,0.0322896490458,2021.10723156686,2021.21930156686,Delta_129
13,5,NewYork,Kings,0.11207,0.1443596490458,0.0322896490458,2021.10723156686,2021.21930156686,Delta_129
14,6,NewYork,Bronx,0.14365,0.1443596490465,0.000709649046500005,2021.07565156686,2021.21930156686,Delta_129
15,7,NewYork,Queens,0.11207,0.1443596490465,0.0322896490465,2021.10723156686,2021.21930156686,Delta_129
15,8,NewYork,Kings,0.11207,0.1443596490465,0.0322896490465,2021.10723156686,2021.21930156686,Delta_129
12,3,NewYork,Bronx,0.1123861014,0.144359649062,0.031973547662,2021.10691546548,2021.21930156688,Delta_129
11,2,NewYork,Queens,0.11707,0.1493596490458,0.0322896490458,2021.10723156686,2021.22430156686,Delta_129
10,11,NewYork,NewYork,0.01335491466,0.01335491466,0,2021.08792109589,2021.10127601055,Delta_1574
10,17,NewYork,NewYork,0.000714914657599985,0.000714914657599985,0,2021.08792109589,2021.08863601055,Delta_1574
11,12,NewYork,NewYork,0.00380000000000003,0.01715491466,0.01335491466,2021.10127601055,2021.10507601055,Delta_1574
12,13,NewYork,NewYork,0.01918,0.03633491466,0.01715491466,2021.10507601055,2021.12425601055,Delta_1574
13,14,NewYork,Nassau,0.05205,0.08838491466,0.03633491466,2021.12425601055,2021.17630601055,Delta_1574
17,8,NewYork,Kings,0.11172,0.1124349146576,0.000714914657599985,2021.08863601055,2021.20035601055,Delta_1574
12,2,NewYork,Suffolk,0.11128,0.12843491466,0.01715491466,2021.10507601055,2021.21635601055,Delta_1574
14,15,Nassau,Nassau,0.04593,0.13431491466,0.08838491466,2021.17630601055,2021.22223601055,Delta_1574
17,9,NewYork,NewYork,0.14672,0.1474349146576,0.000714914657599985,2021.08863601055,2021.23535601055,Delta_1574
13,3,NewYork,NewYork,0.1111,0.14743491466,0.03633491466,2021.12425601055,2021.23535601055,Delta_1574
11,1,NewYork,NewYork,0.15608,0.16943491466,0.01335491466,2021.10127601055,2021.25735601055,Delta_1574
14,4,Nassau,Nassau,0.11205,0.20043491466,0.08838491466,2021.17630601055,2021.28835601055,Delta_1574
15,16,Nassau,Nassau,0.07188,0.20619491466,0.13431491466,2021.22223601055,2021.29411601055,Delta_1574
15,5,Nassau,Nassau,0.14512,0.27943491466,0.13431491466,2021.22223601055,2021.36735601055,Delta_1574
16,6,Nassau,Nassau,0.11124,0.31743491466,0.20619491466,2021.29411601055,2021.40535601055,Delta_1574
16,7,Nassau,Nassau,0.20524,0.41143491466,0.20619491466,2021.29411601055,2021.49935601055,Delta_1574
7,1,Kings,Bronx,0.09754,0.09754,0,2021.15151054795,2021.24905054795,Alpha_398
7,8,Kings,NewYork,0.05031,0.05031,0,2021.15151054795,2021.20182054795,Alpha_398
8,10,NewYork,NewYork,0.00334000000000001,0.05365,0.05031,2021.20182054795,2021.20516054795,Alpha_398
10,11,NewYork,NewYork,0.03786,0.09151,0.05365,2021.20516054795,2021.24302054795,Alpha_398
11,6,NewYork,NewYork,0.00803,0.09954,0.09151,2021.24302054795,2021.25105054795,Alpha_398
11,5,NewYork,NewYork,0.05503,0.14654,0.09151,2021.24302054795,2021.29805054795,Alpha_398
8,9,NewYork,Nassau,0.1258803504,0.1761903504,0.05031,2021.20182054795,2021.32770089835,Alpha_398
9,3,Nassau,Nassau,0.000349649605699998,0.1765400000057,0.1761903504,2021.32770089835,2021.32805054796,Alpha_398
10,4,NewYork,NewYork,0.13389,0.18754,0.05365,2021.20516054795,2021.33905054795,Alpha_398
9,2,Nassau,Nassau,0.03034964961,0.20654000001,0.1761903504,2021.32770089835,2021.35805054796,Alpha_398
7,8,Queens,Queens,0.04119,0.04119,0,2021.30697739726,2021.34816739726,Delta_3249
7,9,Queens,NewYork,0.03006,0.03006,0,2021.30697739726,2021.33703739726,Delta_3249
9,10,NewYork,NewYork,0.0346,0.06466,0.03006,2021.33703739726,2021.37163739726,Delta_3249
10,11,NewYork,NewYork,0.01096,0.07562,0.06466,2021.37163739726,2021.38259739726,Delta_3249
8,1,Queens,Queens,0.13182,0.17301,0.04119,2021.34816739726,2021.47998739726,Delta_3249
8,2,Queens,Queens,0.13182,0.17301,0.04119,2021.34816739726,2021.47998739726,Delta_3249
10,4,NewYork,NewYork,0.11135,0.17601,0.06466,2021.37163739726,2021.48298739726,Delta_3249
9,3,NewYork,NewYork,0.15195,0.18201,0.03006,2021.33703739726,2021.48898739726,Delta_3249
11,5,NewYork,Queens,0.11139,0.18701,0.07562,2021.38259739726,2021.49398739726,Delta_3249
11,6,NewYork,NewYork,0.13039,0.20601,0.07562,2021.38259739726,2021.51298739726,Delta_3249
7,8,NewYork,NewYork,0.000416842242400017,0.000416842242400017,0,2021.2032990411,2021.20371588334,Alpha_40
7,10,NewYork,NewYork,0.000416842242400017,0.000416842242400017,0,2021.2032990411,2021.20371588334,Alpha_40
8,9,NewYork,Queens,0.1578040248,0.1582208670424,0.000416842242400017,2021.20371588334,2021.36151990814,Alpha_40
9,1,Queens,Queens,0.000925975184399991,0.1591468422268,0.1582208670424,2021.36151990814,2021.36244588332,Alpha_40
9,2,Queens,Queens,0.01492597518,0.1731468422224,0.1582208670424,2021.36151990814,2021.37644588332,Alpha_40
8,3,NewYork,NewYork,0.17773,0.1781468422424,0.000416842242400017,2021.20371588334,2021.38144588334,Alpha_40
10,11,NewYork,NewYork,0.20367,0.2040868422424,0.000416842242400017,2021.20371588334,2021.40738588334,Alpha_40
10,4,NewYork,Westchester,0.20573,0.2061468422424,0.000416842242400017,2021.20371588334,2021.40944588334,Alpha_40
