node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
7,8,Bronx,Bronx,0.05472151195,0.05472151195,0,2021.01818205479,2021.07290356674,O-BA1_838
7,10,Bronx,Bronx,0.001721511946,0.001721511946,0,2021.01818205479,2021.01990356674,O-BA1_838
10,11,Bronx,Bronx,0.053,0.054721511946,0.001721511946,2021.01990356674,2021.07290356674,O-BA1_838
11,5,Bronx,Bronx,0.0000599999999500028,0.05478151194595,0.054721511946,2021.07290356674,2021.07296356674,O-BA1_838
11,6,Bronx,Bronx,0.0000599999999500028,0.05478151194595,0.054721511946,2021.07290356674,2021.07296356674,O-BA1_838
8,1,Bronx,Bronx,0.0000599999999500028,0.05478151194995,0.05472151195,2021.07290356674,2021.07296356674,O-BA1_838
8,9,Bronx,Bronx,0.00548,0.06020151195,0.05472151195,2021.07290356674,2021.07838356674,O-BA1_838
9,3,Bronx,Bronx,0.000579999999999997,0.06078151195,0.06020151195,2021.07838356674,2021.07896356674,O-BA1_838
10,4,Bronx,Bronx,0.06706,0.068781511946,0.001721511946,2021.01990356674,2021.08696356674,O-BA1_838
9,2,Bronx,Westchester,0.02558,0.08578151195,0.06020151195,2021.07838356674,2021.10396356674,O-BA1_838
8,1,NewYork,Kings,0.16205,0.16205,0,2021.07494191781,2021.23699191781,Delta_2112
8,9,NewYork,NewYork,0.03285619494,0.03285619494,0,2021.07494191781,2021.10779811275,Delta_2112
9,10,NewYork,NewYork,0.06191307431,0.09476926925,0.03285619494,2021.10779811275,2021.16971118706,Delta_2112
10,11,NewYork,NewYork,0.001180730751,0.095950000001,0.09476926925,2021.16971118706,2021.17089191781,Delta_2112
11,12,NewYork,NewYork,0.0175,0.113450000001,0.095950000001,2021.17089191781,2021.18839191781,Delta_2112
9,13,NewYork,Nassau,0.08881380506,0.12167,0.03285619494,2021.10779811275,2021.19661191781,Delta_2112
12,4,NewYork,NewYork,0.1116,0.225050000001,0.113450000001,2021.18839191781,2021.29999191781,Delta_2112
13,6,Nassau,Nassau,0.11138,0.23305,0.12167,2021.19661191781,2021.30799191781,Delta_2112
10,2,NewYork,Kings,0.1772807308,0.27205000005,0.09476926925,2021.16971118706,2021.34699191786,Delta_2112
13,7,Nassau,Nassau,0.16138,0.28305,0.12167,2021.19661191781,2021.35799191781,Delta_2112
12,5,NewYork,NewYork,0.1826,0.296050000001,0.113450000001,2021.18839191781,2021.37099191781,Delta_2112
11,3,NewYork,Kings,0.2251,0.321050000001,0.095950000001,2021.17089191781,2021.39599191781,Delta_2112
15,16,Kings,Nassau,0.05184,0.05184,0,2021.08792109589,2021.13976109589,Alpha_100
15,21,Kings,Queens,0.00613,0.00613,0,2021.08792109589,2021.09405109589,Alpha_100
21,22,Queens,Queens,0.00203434211100001,0.00816434211100001,0.00613,2021.09405109589,2021.096085438,Alpha_100
22,7,Queens,Queens,0.000255657889399991,0.0084200000004,0.00816434211100001,2021.096085438,2021.09634109589,Alpha_100
21,25,Queens,Kings,0.01096,0.01709,0.00613,2021.09405109589,2021.10501109589,Alpha_100
25,11,Kings,Kings,0.00233,0.01942,0.01709,2021.10501109589,2021.10734109589,Alpha_100
22,23,Queens,NewYork,0.01988565789,0.028050000001,0.00816434211100001,2021.096085438,2021.11597109589,Alpha_100
23,24,NewYork,NewYork,0.001965306354,0.030015306355,0.028050000001,2021.11597109589,2021.11793640224,Alpha_100
24,9,NewYork,NewYork,0.000404693646299997,0.0304200000013,0.030015306355,2021.11793640224,2021.11834109589,Alpha_100
25,26,Kings,Queens,0.02075,0.03784,0.01709,2021.10501109589,2021.12576109589,Alpha_100
23,8,NewYork,Kings,0.01637,0.044420000001,0.028050000001,2021.11597109589,2021.13234109589,Alpha_100
16,18,Nassau,Nassau,0.01557,0.06741,0.05184,2021.13976109589,2021.15533109589,Alpha_100
24,10,NewYork,Suffolk,0.05240469365,0.082420000005,0.030015306355,2021.11793640224,2021.17034109589,Alpha_100
26,12,Queens,NewYork,0.05058,0.08842,0.03784,2021.12576109589,2021.17634109589,Alpha_100
18,19,Nassau,Nassau,0.04009,0.1075,0.06741,2021.15533109589,2021.19542109589,Alpha_100
16,17,Nassau,Nassau,0.05828,0.11012,0.05184,2021.13976109589,2021.19804109589,Alpha_100
19,4,Nassau,Nassau,0.00292000000000001,0.11042,0.1075,2021.19542109589,2021.19834109589,Alpha_100
17,1,Nassau,Nassau,0.000299999999999995,0.11042,0.11012,2021.19804109589,2021.19834109589,Alpha_100
