node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
10,11,Queens,Queens,0.04097,0.04097,0,2021.01818205479,2021.05915205479,Delta_946
10,12,Queens,Queens,0.00220999999999999,0.00220999999999999,0,2021.01818205479,2021.02039205479,Delta_946
12,13,Queens,Queens,0.0334,0.03561,0.00220999999999999,2021.02039205479,2021.05379205479,Delta_946
13,14,Queens,Queens,0.00220999999999999,0.03782,0.03561,2021.05379205479,2021.05600205479,Delta_946
14,15,Queens,Queens,0.00547999999999998,0.0433,0.03782,2021.05600205479,2021.06148205479,Delta_946
15,16,Queens,Queens,0.01644,0.05974,0.0433,2021.06148205479,2021.07792205479,Delta_946
12,3,Queens,NewYork,0.11166,0.11387,0.00220999999999999,2021.02039205479,2021.13205205479,Delta_946
14,4,Queens,Queens,0.11205,0.14987,0.03782,2021.05600205479,2021.16805205479,Delta_946
15,5,Queens,Queens,0.11157,0.15487,0.0433,2021.06148205479,2021.17305205479,Delta_946
13,17,Queens,Queens,0.13098,0.16659,0.03561,2021.05379205479,2021.18477205479,Delta_946
16,6,Queens,Queens,0.11113,0.17087,0.05974,2021.07792205479,2021.18905205479,Delta_946
16,7,Queens,Queens,0.12513,0.18487,0.05974,2021.07792205479,2021.20305205479,Delta_946
11,1,Queens,Queens,0.1519,0.19287,0.04097,2021.05915205479,2021.21105205479,Delta_946
11,2,Queens,Queens,0.1519,0.19287,0.04097,2021.05915205479,2021.21105205479,Delta_946
17,9,Queens,Suffolk,0.11128,0.27787,0.16659,2021.18477205479,2021.29605205479,Delta_946
17,8,Queens,Queens,0.18028,0.34687,0.16659,2021.18477205479,2021.36505205479,Delta_946
7,8,Suffolk,Suffolk,0.000699311467000002,0.000699311467000002,0,2021.07494191781,2021.07564122928,Delta_188
7,9,Suffolk,Suffolk,0.000699311467000002,0.000699311467000002,0,2021.07494191781,2021.07564122928,Delta_188
9,10,Suffolk,Suffolk,0.0239,0.024599311467,0.000699311467000002,2021.07564122928,2021.09954122928,Delta_188
10,11,Suffolk,Suffolk,0.00273999999999999,0.027339311467,0.024599311467,2021.09954122928,2021.10228122928,Delta_188
8,2,Suffolk,Suffolk,0.1352,0.135899311467,0.000699311467000002,2021.07564122928,2021.21084122928,Delta_188
9,3,Suffolk,Suffolk,0.1352,0.135899311467,0.000699311467000002,2021.07564122928,2021.21084122928,Delta_188
10,4,Suffolk,Suffolk,0.1113,0.135899311467,0.024599311467,2021.09954122928,2021.21084122928,Delta_188
11,5,Suffolk,Suffolk,0.11156,0.138899311467,0.027339311467,2021.10228122928,2021.21384122928,Delta_188
11,6,Suffolk,Suffolk,0.11156,0.138899311467,0.027339311467,2021.10228122928,2021.21384122928,Delta_188
8,1,Suffolk,Suffolk,0.1522,0.152899311467,0.000699311467000002,2021.07564122928,2021.22784122928,Delta_188
10,11,NewYork,NewYork,0.05625692124,0.05625692124,0,2021.08792109589,2021.14417801713,Alpha_396
10,14,NewYork,NewYork,0.00152692124100001,0.00152692124100001,0,2021.08792109589,2021.08944801713,Alpha_396
14,5,NewYork,NewYork,0.02639,0.027916921241,0.00152692124100001,2021.08944801713,2021.11583801713,Alpha_396
14,15,NewYork,NewYork,0.07335311984,0.074880041081,0.00152692124100001,2021.08944801713,2021.16280113697,Alpha_396
15,17,NewYork,NewYork,0.000720977760899993,0.0756010188419,0.074880041081,2021.16280113697,2021.16352211473,Alpha_396
17,8,NewYork,NewYork,0.001315902395,0.0769169212369,0.0756010188419,2021.16352211473,2021.16483801713,Alpha_396
17,9,NewYork,NewYork,0.001315902395,0.0769169212369,0.0756010188419,2021.16352211473,2021.16483801713,Alpha_396
15,16,NewYork,NewYork,0.00696861842800001,0.081848659509,0.074880041081,2021.16280113697,2021.1697697554,Alpha_396
16,6,NewYork,Bronx,0.00106826172799999,0.082916921237,0.081848659509,2021.1697697554,2021.17083801713,Alpha_396
11,12,NewYork,NewYork,0.03268,0.08893692124,0.05625692124,2021.14417801713,2021.17685801713,Alpha_396
