node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
8,9,0.00454,-73.9607995649558,40.7286344796907,-73.934881923162,40.7146476676852,0.00454,0,2021.9318330137,2021.9363730137
8,10,0.0018,-73.9607995649558,40.7286344796907,-73.974165860296,40.7407471983505,0.0018,0,2021.9318330137,2021.9336330137
10,3,0.000229999999899998,-73.974165860296,40.7407471983505,-73.9799871278448,40.7474839402924,0.0020299999999,0.0018,2021.9336330137,2021.9338630137
9,1,0.000489999999900001,-73.934881923162,40.7146476676852,-73.9528364227022,40.7092546650286,0.0050299999999,0.00454,2021.9363730137,2021.9368630137
10,11,0.01836,-73.974165860296,40.7407471983505,-73.973875883869,40.70870184698,0.02016,0.0018,2021.9336330137,2021.9519930137
11,4,0.00687,-73.973875883869,40.70870184698,-73.9869979300289,40.6827455910469,0.02703,0.02016,2021.9519930137,2021.9588630137
9,2,0.02549,-73.934881923162,40.7146476676852,-73.5025700988485,40.731969086439,0.03003,0.00454,2021.9363730137,2021.9618630137
11,12,0.00993,-73.973875883869,40.70870184698,-73.9627487577344,40.719105460789,0.03009,0.02016,2021.9519930137,2021.9619230137
12,13,0.00185,-73.9627487577344,40.719105460789,-73.9982329888196,40.7367424073697,0.03194,0.03009,2021.9619230137,2021.9637730137
12,5,0.00194,-73.9627487577344,40.719105460789,-73.9242672812614,40.7052254006347,0.03203,0.03009,2021.9619230137,2021.9638630137
13,6,8.99999999200013e-05,-73.9982329888196,40.7367424073697,-74.0030071683145,40.7472481798898,0.03202999999992,0.03194,2021.9637730137,2021.9638630137
13,7,0.00609,-73.9982329888196,40.7367424073697,-74.0049132708159,40.6770210020087,0.03803,0.03194,2021.9637730137,2021.9698630137
