node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
8,9,0.1090350457,-73.9292974016064,40.6493300167099,-73.9886375587408,40.6254022263657,0.1090350457,0,2021.03556667281,2021.14460171851
8,10,0.00232373815499998,-73.9292974016064,40.6493300167099,-73.9244412465124,40.6516222122326,0.00232373815499998,0,2021.03556667281,2021.03789041096
10,12,0.000810000000000033,-73.9244412465124,40.6516222122326,-73.9247716705155,40.6518347247565,0.00313373815500001,0.00232373815499998,2021.03789041096,2021.03870041096
10,11,0.08308,-73.9244412465124,40.6516222122326,-73.8825221329734,40.6584423130123,0.085403738155,0.00232373815499998,2021.03789041096,2021.12097041096
9,1,0.000288692476699992,-73.9886375587408,40.6254022263657,-73.9894741969783,40.6269465335643,0.1093237381767,0.1090350457,2021.14460171851,2021.14489041098
11,4,0.03192,-73.8825221329734,40.6584423130123,-73.9980369009078,40.6192588093842,0.117323738155,0.085403738155,2021.12097041096,2021.15289041096
12,13,0.11759,-73.9247716705155,40.6518347247565,-73.9978508470227,40.6349476508998,0.120723738155,0.00313373815500001,2021.03870041096,2021.15629041096
13,5,0.00260000000000002,-73.9978508470227,40.6349476508998,-73.9978580865064,40.6397608175434,0.123323738155,0.120723738155,2021.15629041096,2021.15889041096
13,6,0.00260000000000002,-73.9978508470227,40.6349476508998,-73.9992981580453,40.6285562854465,0.123323738155,0.120723738155,2021.15629041096,2021.15889041096
9,2,0.01428869248,-73.9886375587408,40.6254022263657,-73.9906736802717,40.6073742176772,0.12332373818,0.1090350457,2021.14460171851,2021.15889041099
11,3,0.04592,-73.8825221329734,40.6584423130123,-73.594056954462,40.7520688888618,0.131323738155,0.085403738155,2021.12097041096,2021.16689041096
12,7,0.25719,-73.9247716705155,40.6518347247565,-73.7708470950324,40.7150253248298,0.260323738155,0.00313373815500001,2021.03870041096,2021.29589041096
