node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
10,11,0.10428,-73.7809694520836,40.7190660236363,-73.6577978367381,40.7240637604275,0.10428,0,2021.0614669863,2021.1657469863
10,15,0.01595,-73.7809694520836,40.7190660236363,-73.8299477895806,40.7208870538007,0.01595,0,2021.0614669863,2021.0774169863
15,16,0.02433,-73.8299477895806,40.7208870538007,-73.8767986876979,40.7181492263655,0.04028,0.01595,2021.0774169863,2021.1017469863
16,17,0.04385,-73.8767986876979,40.7181492263655,-73.9601111152019,40.6656115446453,0.08413,0.04028,2021.1017469863,2021.1455969863
17,9,0.01054,-73.9601111152019,40.6656115446453,-74.1239746572228,40.6050733785402,0.09467,0.08413,2021.1455969863,2021.1561369863
11,12,0.04285,-73.6577978367381,40.7240637604275,-73.6569370291454,40.734849066621,0.14713,0.10428,2021.1657469863,2021.2085969863
12,2,0.01054,-73.6569370291454,40.734849066621,-73.6049393197826,40.7432706715838,0.15767,0.14713,2021.2085969863,2021.2191369863
15,6,0.18272,-73.8299477895806,40.7208870538007,-73.8621644464819,40.7288573875671,0.19867,0.01595,2021.0774169863,2021.2601369863
11,1,0.09739,-73.6577978367381,40.7240637604275,-73.582525954742,40.7305573382505,0.20167,0.10428,2021.1657469863,2021.2631369863
12,13,0.10947,-73.6569370291454,40.734849066621,-73.942080741769,40.7002157619728,0.2566,0.14713,2021.2085969863,2021.3180669863
17,8,0.17254,-73.9601111152019,40.6656115446453,-73.7036504856024,40.7151398412413,0.25667,0.08413,2021.1455969863,2021.3181369863
13,3,6.9999999979975e-05,-73.942080741769,40.7002157619728,-73.9429510311223,40.6988025605994,0.25666999999998,0.2566,2021.3180669863,2021.3181369863
13,14,0.04384,-73.942080741769,40.7002157619728,-73.9589960147082,40.7330563580325,0.30044,0.2566,2021.3180669863,2021.3619069863
14,5,0.000230000000099984,-73.9589960147082,40.7330563580325,-73.9609058517089,40.7346203864113,0.3006700000001,0.30044,2021.3619069863,2021.3621369863
14,4,0.00223000000000001,-73.9589960147082,40.7330563580325,-73.95324623208,40.7309219375124,0.30267,0.30044,2021.3619069863,2021.3641369863
16,7,0.32839,-73.8767986876979,40.7181492263655,-73.8471502366518,40.8142461838295,0.36867,0.04028,2021.1017469863,2021.4301369863
