node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
5,1,Westchester,Westchester,0.02310133116,0.02310133116,0,2021.6176520935,2021.64075342466,10
5,6,Westchester,Westchester,0.03014729581,0.03014729581,0,2021.6176520935,2021.64779938931,10
6,7,Westchester,Westchester,0.00747867264,0.03762596845,0.03014729581,2021.64779938931,2021.65527806195,10
6,2,Westchester,Westchester,0.01195403535,0.04210133116,0.03014729581,2021.64779938931,2021.65975342466,10
7,4,Westchester,Westchester,0.007475362709,0.045101331159,0.03762596845,2021.65527806195,2021.66275342466,10
7,3,Westchester,Westchester,0.01047536271,0.04810133116,0.03762596845,2021.65527806195,2021.66575342466,10
4,1,NewYork,NewYork,0.124853642,0.124853642,0,2021.53779019363,2021.66264383563,1001
4,5,NewYork,NewYork,0.04792821649,0.04792821649,0,2021.53779019363,2021.58571841012,1001
5,2,NewYork,NewYork,0.0189254255,0.06685364199,0.04792821649,2021.58571841012,2021.60464383562,1001
5,3,NewYork,Kings,0.1759254255,0.22385364199,0.04792821649,2021.58571841012,2021.76164383562,1001
4,1,NewYork,NewYork,0.01119801563,0.01119801563,0,2021.52581568303,2021.53701369866,1021
4,5,NewYork,NewYork,0.1026072193,0.1026072193,0,2021.52581568303,2021.62842290233,1021
5,2,NewYork,NewYork,0.0345907963,0.1371980156,0.1026072193,2021.62842290233,2021.66301369863,1021
5,3,NewYork,Bronx,0.0345907963,0.1371980156,0.1026072193,2021.62842290233,2021.66301369863,1021
20,1,NewYork,NewYork,0.00153939763599997,0.00153939763599997,0,2021.53892635578,2021.54046575342,1023
20,21,NewYork,NewYork,0.0100102845,0.0100102845,0,2021.53892635578,2021.54893664028,1023
21,23,NewYork,NewYork,0.02030415159,0.03031443609,0.0100102845,2021.54893664028,2021.56924079187,1023
23,24,NewYork,NewYork,0.00970611945299998,0.040020555543,0.03031443609,2021.56924079187,2021.57894691132,1023
24,25,NewYork,NewYork,0.00474246160899999,0.044763017152,0.040020555543,2021.57894691132,2021.58368937293,1023
25,6,NewYork,Bronx,0.000776380482500005,0.0455393976345,0.044763017152,2021.58368937293,2021.58446575341,1023
23,26,NewYork,NewYork,0.03580734695,0.06612178304,0.03031443609,2021.56924079187,2021.60504813882,1023
26,27,NewYork,NewYork,0.000880562714200006,0.0670023457542,0.06612178304,2021.60504813882,2021.60592870153,1023
27,28,NewYork,NewYork,0.000144674253700017,0.0671470200079,0.0670023457542,2021.60592870153,2021.60607337579,1023
25,5,NewYork,NewYork,0.02477638048,0.069539397632,0.044763017152,2021.58368937293,2021.60846575341,1023
24,4,NewYork,Queens,0.03251884209,0.072539397633,0.040020555543,2021.57894691132,2021.61146575341,1023
21,22,NewYork,NewYork,0.0636401942499999,0.07365047875,0.0100102845,2021.54893664028,2021.61257683453,1023
26,19,NewYork,Bronx,0.02241761459,0.08853939763,0.06612178304,2021.60504813882,2021.62746575341,1023
