node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
14,1,Kings,Westchester,0.05323,0.05323,0,2021.01818205479,2021.07141205479,O-BA1_1356
14,15,Kings,Kings,0.00204000000000001,0.00204000000000001,0,2021.01818205479,2021.02022205479,O-BA1_1356
15,16,Kings,Kings,0.00197999999999998,0.00402,0.00204000000000001,2021.02022205479,2021.02220205479,O-BA1_1356
16,17,Kings,Kings,0.00197,0.00599,0.00402,2021.02220205479,2021.02417205479,O-BA1_1356
17,18,Kings,Kings,0.00196000000000002,0.00795000000000001,0.00599,2021.02417205479,2021.02613205479,O-BA1_1356
18,19,Kings,Kings,0.00586999999999999,0.01382,0.00795000000000001,2021.02613205479,2021.03200205479,O-BA1_1356
19,20,Kings,Kings,0.00195000000000001,0.01577,0.01382,2021.03200205479,2021.03395205479,O-BA1_1356
20,23,Kings,Kings,0.00364999999999999,0.01942,0.01577,2021.03395205479,2021.03760205479,O-BA1_1356
23,10,Kings,Bronx,0.000810000000000005,0.02023,0.01942,2021.03760205479,2021.03841205479,O-BA1_1356
23,24,Kings,Kings,0.00822000000000001,0.02764,0.01942,2021.03760205479,2021.04582205479,O-BA1_1356
24,11,Kings,Kings,0.000590000000000007,0.02823,0.02764,2021.04582205479,2021.04641205479,O-BA1_1356
24,25,Kings,Kings,0.00822000000000001,0.03586,0.02764,2021.04582205479,2021.05404205479,O-BA1_1356
25,12,Kings,Kings,0.000370000000099985,0.0362300000001,0.03586,2021.05404205479,2021.05441205479,O-BA1_1356
25,13,Kings,Kings,0.00636999999999999,0.04223,0.03586,2021.05404205479,2021.06041205479,O-BA1_1356
16,3,Kings,Westchester,0.05121,0.05523,0.00402,2021.02220205479,2021.07341205479,O-BA1_1356
17,4,Kings,Kings,0.05524,0.06123,0.00599,2021.02417205479,2021.07941205479,O-BA1_1356
18,5,Kings,Kings,0.05328,0.06123,0.00795000000000001,2021.02613205479,2021.07941205479,O-BA1_1356
19,6,Kings,NewYork,0.06041,0.07423,0.01382,2021.03200205479,2021.09241205479,O-BA1_1356
15,2,Kings,Suffolk,0.09419,0.09623,0.00204000000000001,2021.02022205479,2021.11441205479,O-BA1_1356
20,21,Kings,Nassau,0.1242,0.13997,0.01577,2021.03395205479,2021.15815205479,O-BA1_1356
21,7,Nassau,Nassau,0.000259999999900007,0.1402299999999,0.13997,2021.15815205479,2021.15841205479,O-BA1_1356
21,22,Nassau,Nassau,0.00822000000000001,0.14819,0.13997,2021.15815205479,2021.16637205479,O-BA1_1356
22,8,Nassau,Nassau,0.0000399999999300127,0.14822999999993,0.14819,2021.16637205479,2021.16641205479,O-BA1_1356
22,9,Nassau,Nassau,0.03104,0.17923,0.14819,2021.16637205479,2021.19741205479,O-BA1_1356
14,1,NewYork,NewYork,0.22474,0.22474,0,2021.07494191781,2021.29968191781,Delta_554
14,15,NewYork,NewYork,0.00520999999999999,0.00520999999999999,0,2021.07494191781,2021.08015191781,Delta_554
15,18,NewYork,NewYork,0.00241,0.00761999999999999,0.00520999999999999,2021.08015191781,2021.08256191781,Delta_554
18,19,NewYork,NewYork,0.00236,0.00997999999999999,0.00761999999999999,2021.08256191781,2021.08492191781,Delta_554
19,20,NewYork,NewYork,0.00261,0.01259,0.00997999999999999,2021.08492191781,2021.08753191781,Delta_554
20,22,NewYork,NewYork,0.00228,0.01487,0.01259,2021.08753191781,2021.08981191781,Delta_554
22,23,NewYork,Queens,0.01644,0.03131,0.01487,2021.08981191781,2021.10625191781,Delta_554
15,16,NewYork,NewYork,0.05189714894,0.05710714894,0.00520999999999999,2021.08015191781,2021.13204906675,Delta_554
23,24,Queens,Queens,0.04932,0.08063,0.03131,2021.10625191781,2021.15557191781,Delta_554
20,21,NewYork,NewYork,0.0699,0.08249,0.01259,2021.08753191781,2021.15743191781,Delta_554
16,17,NewYork,NewYork,0.03995285106,0.09706,0.05710714894,2021.13204906675,2021.17200191781,Delta_554
24,25,Queens,Queens,0.03014,0.11077,0.08063,2021.15557191781,2021.18571191781,Delta_554
22,9,NewYork,Kings,0.11187,0.12674,0.01487,2021.08981191781,2021.20168191781,Delta_554
23,10,Queens,Queens,0.11143,0.14274,0.03131,2021.10625191781,2021.21768191781,Delta_554
16,4,NewYork,Kings,0.1136328511,0.17074000004,0.05710714894,2021.13204906675,2021.24568191785,Delta_554
18,5,NewYork,Bronx,0.17912,0.18674,0.00761999999999999,2021.08256191781,2021.26168191781,Delta_554
24,11,Queens,Queens,0.11111,0.19174,0.08063,2021.15557191781,2021.26668191781,Delta_554
17,3,NewYork,NewYork,0.11168,0.20874,0.09706,2021.17200191781,2021.28368191781,Delta_554
19,6,NewYork,NewYork,0.20676,0.21674,0.00997999999999999,2021.08492191781,2021.29168191781,Delta_554
21,7,NewYork,Queens,0.13725,0.21974,0.08249,2021.15743191781,2021.29468191781,Delta_554
25,13,Queens,NewYork,0.11197,0.22274,0.11077,2021.18571191781,2021.29768191781,Delta_554
25,12,Queens,Queens,0.11397,0.22474,0.11077,2021.18571191781,2021.29968191781,Delta_554
17,2,NewYork,Kings,0.14168,0.23874,0.09706,2021.17200191781,2021.31368191781,Delta_554
21,8,NewYork,Kings,0.16225,0.24474,0.08249,2021.15743191781,2021.31968191781,Delta_554
29,1,Nassau,Nassau,0.07853,0.07853,0,2021.08792109589,2021.16645109589,Alpha_429
29,30,Nassau,Nassau,0.00902999999999998,0.00902999999999998,0,2021.08792109589,2021.09695109589,Alpha_429
30,33,Nassau,Nassau,0.00609000000000004,0.01512,0.00902999999999998,2021.09695109589,2021.10304109589,Alpha_429
33,34,Nassau,Nassau,0.00907000000000002,0.02419,0.01512,2021.10304109589,2021.11211109589,Alpha_429
34,43,Nassau,Nassau,0.00295999999999996,0.02715,0.02419,2021.11211109589,2021.11507109589,Alpha_429
43,47,Nassau,Nassau,0.00546999999999997,0.03262,0.02715,2021.11507109589,2021.12054109589,Alpha_429
47,48,Nassau,Nassau,0.00409233708099999,0.036712337081,0.03262,2021.12054109589,2021.12463343297,Alpha_429
48,19,Nassau,Nassau,0.000817662919100015,0.0375300000001,0.036712337081,2021.12463343297,2021.12545109589,Alpha_429
48,20,Nassau,Queens,0.000817662919100015,0.0375300000001,0.036712337081,2021.12463343297,2021.12545109589,Alpha_429
47,49,Nassau,Queens,0.0487636758300001,0.0813836758300001,0.03262,2021.12054109589,2021.16930477172,Alpha_429
49,50,Queens,Queens,0.000546324167999934,0.081929999998,0.0813836758300001,2021.16930477172,2021.16985109589,Alpha_429
34,35,Nassau,Nassau,0.06894,0.09313,0.02419,2021.11211109589,2021.18105109589,Alpha_429
33,5,Nassau,Kings,0.09141,0.10653,0.01512,2021.10304109589,2021.19445109589,Alpha_429
35,36,Nassau,Suffolk,0.033,0.12613,0.09313,2021.18105109589,2021.21405109589,Alpha_429
35,38,Nassau,Nassau,0.0356,0.12873,0.09313,2021.18105109589,2021.21665109589,Alpha_429
49,28,Queens,Queens,0.0551463241699999,0.13653,0.0813836758300001,2021.16930477172,2021.22445109589,Alpha_429
50,21,Queens,Nassau,0.0596,0.141529999998,0.081929999998,2021.16985109589,2021.22945109589,Alpha_429
50,51,Queens,Queens,0.061231457,0.143161456998,0.081929999998,2021.16985109589,2021.23108255289,Alpha_429
51,55,Queens,Queens,0.00124796809500005,0.144409425093,0.143161456998,2021.23108255289,2021.23233052098,Alpha_429
55,26,Queens,Queens,0.000120574903199944,0.1445299999962,0.144409425093,2021.23233052098,2021.23245109589,Alpha_429
36,37,Suffolk,Suffolk,0.02182,0.14795,0.12613,2021.21405109589,2021.23587109589,Alpha_429
