# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Sep 13 16:35:44 CEST 2022 [seed=1663079604808]
# Delta_DTA.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.NYC_counties.other	location.rates.other.NYC_counties	location.indicators.NYC_counties.other	location.indicators.other.NYC_counties	location.nonZeroRates	location.branchRates	location.treeLikelihood
32000	-18643.780678873532	-1571.6436499463448	-17072.137028927187	0.29882310858727895	0.29882310858727706	1.0832197067969764	2.9836009224446998	1.0	1.0	2.0	0.0	-17072.137028927187
33000	-18642.945730215164	-1581.588304448372	-17061.357425766793	0.30097714806123904	0.3009771480612369	0.7591602686690484	1.9300876326660963	1.0	1.0	2.0	0.0	-17061.357425766793
34000	-18642.73917199385	-1529.4141940437542	-17113.324977950095	0.29119667276677447	0.2911966727667677	0.4977772540615357	1.4264548664149157	1.0	1.0	2.0	0.0	-17113.324977950095
35000	-18643.265115115566	-1528.3792743487413	-17114.885840766823	0.29069186338308345	0.29069186338307673	0.8989213958842908	2.6438346718949814	1.0	1.0	2.0	0.0	-17114.885840766823
36000	-18649.28518190408	-1544.207363309878	-17105.077818594204	0.2932559033048702	0.293255903304867	1.7619095327936818	4.131516457385002	1.0	1.0	2.0	0.0	-17105.077818594204
37000	-18642.85562373763	-1541.550775210238	-17101.30484852739	0.29327974855218	0.29327974855218214	0.8185642092179047	2.2929355675442156	1.0	1.0	2.0	0.0	-17101.30484852739
38000	-18641.51235112921	-1574.8353824375608	-17066.67696869165	0.3000420171695425	0.30004201716954637	0.22556146375704123	0.6260678605785595	1.0	1.0	2.0	0.0	-17066.67696869165
39000	-18641.940681458716	-1537.5758336741042	-17104.36484778461	0.2929187016631221	0.29291870166312156	0.26069427035801224	0.7736402406000363	1.0	1.0	2.0	0.0	-17104.36484778461
40000	-18642.330075183094	-1548.1131571425447	-17094.21691804055	0.29461216579593735	0.29461216579593874	0.6860005093499869	1.9842826606765671	1.0	1.0	2.0	0.0	-17094.21691804055
41000	-18645.38870190835	-1544.5797408195558	-17100.808961088795	0.2933433697882871	0.29334336978828374	1.4747030328891544	4.331349157950461	1.0	1.0	2.0	0.0	-17100.808961088795
42000	-18640.390040488644	-1508.2633378872556	-17132.12670260139	0.28731946505873107	0.28731946505872974	0.2991949250734184	0.8540949883789893	1.0	1.0	2.0	0.0	-17132.12670260139
43000	-18646.02130723424	-1497.7915709706162	-17148.229736263624	0.2854023529287227	0.2854023529287244	0.17152255633191996	0.5870231406268006	1.0	1.0	2.0	0.0	-17148.229736263624
44000	-18643.372163858818	-1496.8574116236875	-17146.51475223513	0.28472250435316726	0.2847225043531686	0.8490619947536985	2.548855490928838	1.0	1.0	2.0	0.0	-17146.51475223513
45000	-18639.44707796904	-1556.3286931816397	-17083.118384787398	0.2966015170197529	0.29660151701974874	0.11891011478373542	0.3102806870784772	1.0	1.0	2.0	0.0	-17083.118384787398
46000	-18640.301532676982	-1525.4262363501964	-17114.875296326787	0.29053582540233386	0.29053582540233025	0.36729962597359306	1.0426055381078443	1.0	1.0	2.0	0.0	-17114.875296326787
47000	-18641.054809294877	-1516.7763640716287	-17124.278445223248	0.2887810390725885	0.28878103907258285	0.5240995359644934	1.4596790700147617	1.0	1.0	2.0	0.0	-17124.278445223248
48000	-18639.722049020198	-1532.8423888506843	-17106.879660169514	0.29205631942322546	0.2920563194232242	0.2226712804156571	0.6111744070513735	1.0	1.0	2.0	0.0	-17106.879660169514
49000	-18639.358495107495	-1548.4390230890829	-17090.919472018413	0.2951006533291778	0.29510065332917773	0.11251815429314663	0.3159914559752059	1.0	1.0	2.0	0.0	-17090.919472018413
50000	-18641.94569472642	-1563.0191796142144	-17078.926515112205	0.2976148414548335	0.2976148414548306	0.457907876549238	1.3354399961131953	1.0	1.0	2.0	0.0	-17078.926515112205
51000	-18641.248565115315	-1541.080633338915	-17100.1679317764	0.29337728703303506	0.29337728703303245	0.5678921093709779	1.5607729213938224	1.0	1.0	2.0	0.0	-17100.1679317764
52000	-18644.42169901447	-1562.0117659536625	-17082.409933060808	0.29697644236162213	0.29697644236162074	1.0519255495062967	3.089620182347043	1.0	1.0	2.0	0.0	-17082.409933060808
53000	-18641.22533695682	-1530.5460053037818	-17110.67933165304	0.29156181508126994	0.2915618150812659	0.31953976069914997	0.817196825366747	1.0	1.0	2.0	0.0	-17110.67933165304
54000	-18641.145174261514	-1549.057133678135	-17092.088040583378	0.2948702097854484	0.294870209785444	0.6186640422729962	1.6392375574145557	1.0	1.0	2.0	0.0	-17092.088040583378
55000	-18641.253841363883	-1533.8455375782873	-17107.408303785596	0.2923404108802941	0.29234041088029056	0.08509986422354601	0.25861879742953975	1.0	1.0	2.0	0.0	-17107.408303785596
56000	-18644.50154726102	-1564.139704194306	-17080.361843066716	0.2972769118825229	0.2972769118825206	1.2692880873475418	3.420840306881634	1.0	1.0	2.0	0.0	-17080.361843066716
57000	-18642.368679398052	-1525.3142796562042	-17117.054399741846	0.29014173815016747	0.2901417381501675	0.8805701646099883	2.4888315322055306	1.0	1.0	2.0	0.0	-17117.054399741846
58000	-18640.09161093927	-1540.5823500090514	-17099.50926093022	0.2936043693106824	0.29360436931067657	0.11230173018887481	0.3244644477330223	1.0	1.0	2.0	0.0	-17099.50926093022
59000	-18640.73209301446	-1528.0638342404986	-17112.66825877396	0.2912118441694908	0.29121184416948753	0.13903578085298388	0.35509069243388053	1.0	1.0	2.0	0.0	-17112.66825877396
60000	-18642.027655751335	-1513.819401676887	-17128.20825407445	0.2883534957990166	0.2883534957990159	0.31185392614711177	0.9622759701629839	1.0	1.0	2.0	0.0	-17128.20825407445
61000	-18645.762331301426	-1599.1230747744576	-17046.63925652697	0.3039315450526493	0.30393154505264197	1.3266143434256743	3.368317762152732	1.0	1.0	2.0	0.0	-17046.63925652697
62000	-18641.196081075315	-1558.079359024949	-17083.116722050367	0.2967997439838444	0.2967997439838404	0.32372489780024394	0.8141924369195721	1.0	1.0	2.0	0.0	-17083.116722050367
63000	-18640.75093287338	-1550.296071137475	-17090.454861735903	0.2952591012506607	0.2952591012506586	0.40002421479239697	1.0526831225176008	1.0	1.0	2.0	0.0	-17090.454861735903
64000	-18642.153484751354	-1577.7868288157151	-17064.36665593564	0.300460919332787	0.3004609193327922	0.4217038972692295	1.1795069972095475	1.0	1.0	2.0	0.0	-17064.36665593564
65000	-18642.812128511963	-1563.8905109357504	-17078.921617576212	0.2977281375307584	0.29772813753075206	0.5419294838717048	1.5272327869438223	1.0	1.0	2.0	0.0	-17078.921617576212
66000	-18640.738883537022	-1526.2448529991639	-17114.49403053786	0.29075072537590646	0.2907507253759095	0.280695571574532	0.8182411345681468	1.0	1.0	2.0	0.0	-17114.49403053786
67000	-18642.69531625512	-1559.3790021514324	-17083.31631410369	0.2965204804711096	0.2965204804711065	1.0551344891671024	2.8503173155354418	1.0	1.0	2.0	0.0	-17083.31631410369
68000	-18642.573897594157	-1508.7919952407783	-17133.781902353378	0.2870970542585246	0.28709705425852267	0.7659140787873191	2.0851022520883933	1.0	1.0	2.0	0.0	-17133.781902353378
69000	-18642.09348242352	-1551.1996146046608	-17090.893867818857	0.29538250895748314	0.29538250895748014	0.4499575254459988	1.2576250509259563	1.0	1.0	2.0	0.0	-17090.893867818857
70000	-18645.69923024478	-1538.764162300415	-17106.935067944363	0.2925364499661297	0.2925364499661252	1.2333490817698765	2.9985503091349797	1.0	1.0	2.0	0.0	-17106.935067944363
71000	-18644.810462930818	-1510.5606783067701	-17134.249784624048	0.28721470826210665	0.2872147082621047	0.978808968023135	3.0224597410723226	1.0	1.0	2.0	0.0	-17134.249784624048
72000	-18644.874736195474	-1567.5690054863983	-17077.305730709075	0.297856242346059	0.29785624234605296	1.4467537241728656	3.6275472464850256	1.0	1.0	2.0	0.0	-17077.305730709075
73000	-18641.406715723188	-1550.3084068940539	-17091.098308829132	0.2952431863384202	0.2952431863384196	0.3918392752197201	1.1568574167631656	1.0	1.0	2.0	0.0	-17091.098308829132
74000	-18643.875472441217	-1600.4743261752715	-17043.401146265947	0.30455288268350905	0.30455288268350106	0.7453538132055697	2.03492204691799	1.0	1.0	2.0	0.0	-17043.401146265947
75000	-18642.129446278625	-1498.7802602196418	-17143.349186058982	0.2855321713505324	0.2855321713505306	0.28232433881845165	0.7825381357136539	1.0	1.0	2.0	0.0	-17143.349186058982
76000	-18640.079715242606	-1523.4315207716115	-17116.648194470996	0.29022719318843243	0.2902271931884321	0.26986150968658673	0.767601217127023	1.0	1.0	2.0	0.0	-17116.648194470996
77000	-18641.037881963504	-1511.5786766119652	-17129.45920535154	0.28788327912086487	0.28788327912086636	0.4012267601391436	1.103799036410401	1.0	1.0	2.0	0.0	-17129.45920535154
78000	-18640.422197297776	-1528.924851770981	-17111.497345526794	0.2913839330391761	0.29138393303917526	0.12289234661243026	0.32769649105911947	1.0	1.0	2.0	0.0	-17111.497345526794
79000	-18641.38745727804	-1529.6984633986567	-17111.688993879383	0.2911503605823121	0.29115036058231036	0.6490379947876707	1.8028954447165808	1.0	1.0	2.0	0.0	-17111.688993879383
80000	-18640.050926760083	-1526.4377623587932	-17113.61316440129	0.2909129992240456	0.29091299922404584	0.11010625167814887	0.3287751526816531	1.0	1.0	2.0	0.0	-17113.61316440129
81000	-18642.019329448998	-1527.3042203748048	-17114.715109074194	0.29069360982344605	0.2906936098234448	0.6568431874783033	1.8016790405831293	1.0	1.0	2.0	0.0	-17114.715109074194
82000	-18640.883059992084	-1548.8954291043724	-17091.98763088771	0.2950042423694091	0.29500424236940276	0.39239752254741606	0.9992834127012854	1.0	1.0	2.0	0.0	-17091.98763088771
83000	-18643.2626363097	-1591.8640229753003	-17051.3986133344	0.3029694839897137	0.3029694839897121	0.6772758957415168	1.815444668016415	1.0	1.0	2.0	0.0	-17051.3986133344
84000	-18642.37878153107	-1531.9443153879758	-17110.434466143095	0.2913781958755131	0.29137819587551583	0.9245422627191642	2.575666590532451	1.0	1.0	2.0	0.0	-17110.434466143095
85000	-18642.043837537145	-1538.8705210007402	-17103.173316536406	0.292933646779199	0.292933646779191	0.5746459002304832	1.6758196806993944	1.0	1.0	2.0	0.0	-17103.173316536406
86000	-18642.304962983737	-1493.1156328627503	-17149.189330120986	0.28436350333570276	0.284363503335696	0.4011423734009881	1.1420372911839196	1.0	1.0	2.0	0.0	-17149.189330120986
87000	-18643.79151648559	-1554.5167565741335	-17089.27475991146	0.29544040297538027	0.2954404029753774	1.2426766621788996	3.4777394473192675	1.0	1.0	2.0	0.0	-17089.27475991146
88000	-18649.60837141467	-1610.9019797328026	-17038.706391681866	0.3056271120225368	0.30562711202253745	2.2602694315511234	5.301243946646069	1.0	1.0	2.0	0.0	-17038.706391681866
89000	-18642.096156915526	-1527.7005400540022	-17114.395616861522	0.29114670705151807	0.2911467070515162	0.11281027093239866	0.3604039753180498	1.0	1.0	2.0	0.0	-17114.395616861522
90000	-18640.81672124795	-1565.429948106094	-17075.386773141854	0.298158952277413	0.2981589522774093	0.3802369670700445	0.9638762989700308	1.0	1.0	2.0	0.0	-17075.386773141854
91000	-18642.726565415654	-1545.177236887065	-17097.54932852859	0.29437439577379254	0.2943743957737926	0.2412744898849749	0.7428806988831874	1.0	1.0	2.0	0.0	-17097.54932852859
92000	-18643.2798743941	-1561.401234234075	-17081.878640160023	0.29730415621319833	0.29730415621319983	0.45069081561538815	1.3577634827163927	1.0	1.0	2.0	0.0	-17081.878640160023
93000	-18645.66411863342	-1593.096119832999	-17052.56799880042	0.3026583948401436	0.3026583948401398	1.4383534971828422	3.9216295411770563	1.0	1.0	2.0	0.0	-17052.56799880042
94000	-18644.215436897633	-1514.1325979265544	-17130.08283897108	0.2878104462506623	0.2878104462506561	1.2018423182223945	3.23993958665969	1.0	1.0	2.0	0.0	-17130.08283897108
95000	-18641.42364352986	-1574.84701770129	-17066.57662582857	0.29991489663450016	0.29991489663449855	0.40300269009931006	1.1284425323405194	1.0	1.0	2.0	0.0	-17066.57662582857
96000	-18641.26629433764	-1552.8025648987618	-17088.46372943888	0.29563160364937363	0.29563160364936963	0.5215027170732831	1.4797133871836246	1.0	1.0	2.0	0.0	-17088.46372943888
97000	-18639.49485700658	-1542.594215384015	-17096.900641622564	0.29393401916899337	0.2939340191689888	0.19549614587017333	0.5203931108380893	1.0	1.0	2.0	0.0	-17096.900641622564
98000	-18640.191921796275	-1545.7344236975448	-17094.45749809873	0.29448973944641393	0.29448973944641177	0.2555724466353907	0.6794877375171242	1.0	1.0	2.0	0.0	-17094.45749809873
99000	-18642.922079135635	-1537.084754911013	-17105.83732422462	0.2923083097083002	0.2923083097083011	0.9985972124188013	2.753072807129667	1.0	1.0	2.0	0.0	-17105.83732422462
100000	-18642.62455095362	-1529.8488052353348	-17112.775745718285	0.29108914365710664	0.2910891436571021	0.8153028128895772	2.108748631110314	1.0	1.0	2.0	0.0	-17112.775745718285
101000	-18639.3575985157	-1520.7865060230315	-17118.571092492668	0.289856517327705	0.2898565173276934	0.09015230681823672	0.2506915179829663	1.0	1.0	2.0	0.0	-17118.571092492668
102000	-18640.943138328304	-1556.1907898979086	-17084.752348430397	0.29655445639098593	0.2965544563909797	0.13919238136215106	0.39945969593497116	1.0	1.0	2.0	0.0	-17084.752348430397
103000	-18643.312717309564	-1479.3954949737317	-17163.917222335833	0.2816939657525951	0.28169396575259187	0.4504070709444907	1.4047278939541359	1.0	1.0	2.0	0.0	-17163.917222335833
104000	-18642.657734848777	-1520.9219812603656	-17121.73575358841	0.2895076255953906	0.2895076255953865	0.6278774405048974	1.6823335769903394	1.0	1.0	2.0	0.0	-17121.73575358841
105000	-18643.911570048516	-1612.9562069479628	-17030.955363100555	0.30734335903216575	0.3073433590321596	0.18150336468088532	0.4132297579231936	1.0	1.0	2.0	0.0	-17030.955363100555
106000	-18640.162515247357	-1546.2985458725154	-17093.86396937484	0.29451657287702715	0.2945165728770332	0.36109474932268065	0.9970428573757688	1.0	1.0	2.0	0.0	-17093.86396937484
107000	-18642.284971076126	-1519.0349304611373	-17123.25004061499	0.28908486267186895	0.28908486267186595	0.6777489044693534	1.9675959980799198	1.0	1.0	2.0	0.0	-17123.25004061499
108000	-18644.689883606858	-1571.534647974463	-17073.155235632395	0.2985752807590217	0.2985752807590187	1.443414733809655	3.8170571914776787	1.0	1.0	2.0	0.0	-17073.155235632395
109000	-18640.926473449377	-1519.631609589107	-17121.294863860272	0.2894792180741563	0.2894792180741522	0.32273539917478344	0.8464234378494322	1.0	1.0	2.0	0.0	-17121.294863860272
110000	-18640.22122620247	-1497.9279075227241	-17142.293318679745	0.2854681805926578	0.285468180592656	0.14132718071489758	0.40754109914181424	1.0	1.0	2.0	0.0	-17142.293318679745
111000	-18640.931519572754	-1546.2573499086977	-17094.674169664057	0.2943646878263715	0.29436468782636976	0.5796542408522918	1.5356419301938853	1.0	1.0	2.0	0.0	-17094.674169664057
112000	-18640.998584700712	-1553.5764492654184	-17087.422135435292	0.295855474538756	0.29585547453875316	0.44853530727905466	1.149832607584335	1.0	1.0	2.0	0.0	-17087.422135435292
113000	-18645.259778742267	-1481.2436966746113	-17164.016082067657	0.2817438044896106	0.2817438044896122	0.8406955510855604	2.600669566607946	1.0	1.0	2.0	0.0	-17164.016082067657
114000	-18641.978832986402	-1506.832746998217	-17135.146085988184	0.2868452062399906	0.28684520623999005	0.5523988721942283	1.6631709720533814	1.0	1.0	2.0	0.0	-17135.146085988184
115000	-18645.02082111045	-1523.6365321372475	-17121.384288973204	0.2894033847320939	0.2894033847320952	1.3998978476183919	4.172789125061831	1.0	1.0	2.0	0.0	-17121.384288973204
116000	-18646.737810360115	-1497.8643917706431	-17148.873418589472	0.2845140476632067	0.28451404766320587	1.4629306002180322	4.037691707875198	1.0	1.0	2.0	0.0	-17148.873418589472
117000	-18648.642812764363	-1548.0972511128978	-17100.545561651466	0.2934936937100928	0.29349369371008766	2.4081361044638556	6.125276735594378	1.0	1.0	2.0	0.0	-17100.545561651466
118000	-18642.039237912057	-1510.0396202653121	-17131.999617646743	0.2873844243612165	0.2873844243612149	0.6861834799835019	1.9019400226183643	1.0	1.0	2.0	0.0	-17131.999617646743
119000	-18640.91506056092	-1558.755899392498	-17082.159161168423	0.2967444779774872	0.2967444779774848	0.5719154680639115	1.533036619626912	1.0	1.0	2.0	0.0	-17082.159161168423
120000	-18639.48951855573	-1517.2418247999801	-17122.247693755748	0.28922086028538185	0.2892208602853793	0.03612497029205211	0.10126477439216608	1.0	1.0	2.0	0.0	-17122.247693755748
121000	-18640.09322054697	-1563.4822594225495	-17076.61096112442	0.297871029486754	0.29787102948674854	0.25158146586842395	0.6582479712357022	1.0	1.0	2.0	0.0	-17076.61096112442
122000	-18643.61922698465	-1487.043695401519	-17156.57553158313	0.2832984935876948	0.2832984935876914	0.2569234580293271	0.8124050573985888	1.0	1.0	2.0	0.0	-17156.57553158313
123000	-18643.117604180756	-1526.8011906876886	-17116.316413493067	0.29037555476659654	0.2903755547665932	1.0010861339475938	2.626208843344861	1.0	1.0	2.0	0.0	-17116.316413493067
124000	-18642.179426054186	-1510.011441762326	-17132.16798429186	0.2874615910553243	0.28746159105532065	0.5497321384389785	1.6045977901631827	1.0	1.0	2.0	0.0	-17132.16798429186
125000	-18641.994309320926	-1544.9741482764698	-17097.020161044456	0.2942419888203254	0.2942419888203247	0.4193411674714666	1.0576971720583501	1.0	1.0	2.0	0.0	-17097.020161044456
126000	-18641.168105188834	-1509.4467972409882	-17131.721307947846	0.2874896430893079	0.28748964308930125	0.3673234222938611	1.074910714720779	1.0	1.0	2.0	0.0	-17131.721307947846
127000	-18639.850412236472	-1534.2913698404648	-17105.559042396006	0.29241675011436263	0.2924167501143622	0.105152535456822	0.28313498690331235	1.0	1.0	2.0	0.0	-17105.559042396006
128000	-18641.309049239073	-1549.5695934229182	-17091.739455816154	0.2952610476276297	0.29526104762762345	0.19231846161516944	0.5236804144858419	1.0	1.0	2.0	0.0	-17091.739455816154
129000	-18644.551261718025	-1571.7661272436496	-17072.785134474376	0.2990091560644408	0.2990091560644305	0.8299794665412296	2.38140044408702	1.0	1.0	2.0	0.0	-17072.785134474376
130000	-18641.99903108069	-1491.124152835195	-17150.874878245493	0.28397518984758435	0.28397518984758363	0.3950365861888115	1.197781978181551	1.0	1.0	2.0	0.0	-17150.874878245493
131000	-18644.81330105984	-1565.1985632787141	-17079.614737781125	0.29752021698230047	0.297520216982295	1.211020686059228	3.2590844855447845	1.0	1.0	2.0	0.0	-17079.614737781125
132000	-18642.438722179097	-1530.4671315131857	-17111.97159066591	0.29125900955237166	0.29125900955237255	0.7336594022582913	1.9158477073199875	1.0	1.0	2.0	0.0	-17111.97159066591
133000	-18644.659720698608	-1505.0151425843258	-17139.644578114283	0.2863840848214066	0.28638408482140615	0.7891045964117979	2.0326781777220284	1.0	1.0	2.0	0.0	-17139.644578114283
134000	-18641.855450174437	-1540.545544697011	-17101.309905477425	0.29344663695346196	0.29344663695346157	0.3548074438534673	0.8742440265210737	1.0	1.0	2.0	0.0	-17101.309905477425
135000	-18644.1371351704	-1555.7446989048933	-17088.392436265505	0.29590780056554744	0.29590780056554633	1.0045116550609885	2.4870646459031955	1.0	1.0	2.0	0.0	-17088.392436265505
136000	-18640.60385207437	-1554.101685292964	-17086.502166781407	0.2959547120909777	0.29595471209097324	0.4202347092370746	1.181746978951945	1.0	1.0	2.0	0.0	-17086.502166781407
137000	-18643.33859366169	-1570.8231459532965	-17072.515447708392	0.29921572308552147	0.299215723085514	0.2928366094713136	0.8897877111374878	1.0	1.0	2.0	0.0	-17072.515447708392
138000	-18639.757205677946	-1556.6129032137865	-17083.14430246416	0.2965621283888632	0.29656212838886425	0.2504066538524519	0.6700324525094818	1.0	1.0	2.0	0.0	-17083.14430246416
139000	-18640.697304411435	-1517.3314701004888	-17123.365834310946	0.2889305154204091	0.28893051542040626	0.45950056816457835	1.2936855135722802	1.0	1.0	2.0	0.0	-17123.365834310946
140000	-18640.27630859387	-1533.03621412858	-17107.24009446529	0.29204896958066556	0.29204896958066134	0.28134894013121126	0.7849551597221758	1.0	1.0	2.0	0.0	-17107.24009446529
141000	-18644.828081419044	-1573.6774551788014	-17071.150626240244	0.29978126662959376	0.2997812666295935	0.2618410792904879	0.8024379229672782	1.0	1.0	2.0	0.0	-17071.150626240244
142000	-18640.526485331942	-1526.3960473939028	-17114.130437938038	0.29088845025873605	0.2908884502587379	0.14724519916486178	0.378958657621108	1.0	1.0	2.0	0.0	-17114.130437938038
143000	-18640.427322058065	-1520.2942873461352	-17120.13303471193	0.2896084536639124	0.2896084536639102	0.30735842758897464	0.8451724575676398	1.0	1.0	2.0	0.0	-17120.13303471193
144000	-18640.24402838324	-1518.686193880506	-17121.557834502735	0.2894252786901623	0.2894252786901609	0.12894710731321532	0.3783195873297251	1.0	1.0	2.0	0.0	-17121.557834502735
145000	-18643.84062269783	-1577.3169065987552	-17066.523716099073	0.2999623934680782	0.29996239346807463	1.049148805346968	2.7025288313149005	1.0	1.0	2.0	0.0	-17066.523716099073
146000	-18640.6283084757	-1506.1033140182308	-17134.52499445747	0.286912127877422	0.28691212787741815	0.287765461374454	0.8466077038108674	1.0	1.0	2.0	0.0	-17134.52499445747
147000	-18641.8275656683	-1567.455198214687	-17074.372367453612	0.2986403833786815	0.29864038337867543	0.2312313394029329	0.6075929821103162	1.0	1.0	2.0	0.0	-17074.372367453612
148000	-18641.875500138645	-1561.5095773367032	-17080.365922801942	0.297298938786022	0.297298938786018	0.5370665279326258	1.4071551892726406	1.0	1.0	2.0	0.0	-17080.365922801942
