node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
5,1,Kings,Kings,0.00283,0.00283,0,2021.22772178082,2021.23055178082,Alpha_495
5,6,Kings,Nassau,0.00759524985099999,0.00759524985099999,0,2021.22772178082,2021.23531703067,Alpha_495
6,2,Nassau,Nassau,0.000234750149500002,0.00783000000049999,0.00759524985099999,2021.23531703067,2021.23555178082,Alpha_495
6,7,Nassau,Nassau,0.00688752786600001,0.014482777717,0.00759524985099999,2021.23531703067,2021.24220455854,Alpha_495
7,3,Nassau,Nassau,0.00134722228299999,0.01583,0.014482777717,2021.24220455854,2021.24355178082,Alpha_495
7,4,Nassau,Nassau,0.1223472223,0.136830000017,0.014482777717,2021.24220455854,2021.36455178084,Alpha_495
6,1,NewYork,Kings,0.05813,0.05813,0,2021.16200452055,2021.22013452055,Alpha_393
6,7,NewYork,NewYork,0.00265000000000001,0.00265000000000001,0,2021.16200452055,2021.16465452055,Alpha_393
7,2,NewYork,NewYork,0.01148,0.01413,0.00265000000000001,2021.16465452055,2021.17613452055,Alpha_393
7,8,NewYork,Kings,0.01501,0.01766,0.00265000000000001,2021.16465452055,2021.17966452055,Alpha_393
8,5,Kings,Nassau,0.00547,0.02313,0.01766,2021.17966452055,2021.18513452055,Alpha_393
8,9,Kings,Kings,0.03392,0.05158,0.01766,2021.17966452055,2021.21358452055,Alpha_393
9,3,Kings,Kings,0.05855,0.11013,0.05158,2021.21358452055,2021.27213452055,Alpha_393
9,4,Kings,Suffolk,0.14155,0.19313,0.05158,2021.21358452055,2021.35513452055,Alpha_393
4,5,NewYork,NewYork,0.04812,0.04812,0,2021.19162643836,2021.23974643836,Alpha_648
5,1,NewYork,NewYork,0.000309999999900001,0.0484299999999,0.04812,2021.23974643836,2021.24005643836,Alpha_648
4,3,NewYork,Kings,0.05043,0.05043,0,2021.19162643836,2021.24205643836,Alpha_648
5,2,NewYork,Kings,0.03231,0.08043,0.04812,2021.23974643836,2021.27205643836,Alpha_648
4,1,Bronx,Bronx,0.001597793281,0.001597793281,0,2021.29076068493,2021.29235847821,Alpha_222
4,5,Bronx,Bronx,0.01039779328,0.01039779328,0,2021.29076068493,2021.30115847821,Alpha_222
5,2,Bronx,NewYork,0.000199999999999999,0.01059779328,0.01039779328,2021.30115847821,2021.30135847821,Alpha_222
5,3,Bronx,Bronx,0.0352,0.04559779328,0.01039779328,2021.30115847821,2021.33635847821,Alpha_222
109,110,Nassau,Nassau,0.02232471206,0.02232471206,0,2021.03044614651,2021.05277085857,Alpha_457
109,207,Nassau,Nassau,0.000519516588200042,0.000519516588200042,0,2021.03044614651,2021.0309656631,Alpha_457
110,137,Nassau,Nassau,0.00140903263900005,0.023733744699,0.02232471206,2021.05277085857,2021.05417989121,Alpha_457
110,111,Nassau,Nassau,0.00274480452400006,0.025069516584,0.02232471206,2021.05277085857,2021.0555156631,Alpha_457
137,138,Nassau,Nassau,0.01760881855,0.041342563249,0.023733744699,2021.05417989121,2021.07178870976,Alpha_457
138,140,Nassau,Nassau,0.00324148675000002,0.044584049999,0.041342563249,2021.07178870976,2021.07503019651,Alpha_457
140,141,Nassau,Nassau,0.001565466588,0.046149516587,0.044584049999,2021.07503019651,2021.0765956631,Alpha_457
207,208,Nassau,Nassau,0.04737,0.0478895165882,0.000519516588200042,2021.0309656631,2021.0783356631,Alpha_457
111,112,Nassau,Nassau,0.032,0.057069516584,0.025069516584,2021.0555156631,2021.0875156631,Alpha_457
112,119,Nassau,Nassau,0.00967000000000001,0.066739516584,0.057069516584,2021.0875156631,2021.0971856631,Alpha_457
119,121,Nassau,Nassau,0.00307999999999997,0.069819516584,0.066739516584,2021.0971856631,2021.1002656631,Alpha_457
208,99,Nassau,Nassau,0.02354,0.0714295165882,0.0478895165882,2021.0783356631,2021.1018756631,Alpha_457
141,147,Nassau,Queens,0.0311372441,0.077286760687,0.046149516587,2021.0765956631,2021.1077329072,Alpha_457
147,165,Queens,Queens,0.00101318361799996,0.078299944305,0.077286760687,2021.1077329072,2021.10874609082,Alpha_457
147,148,Queens,Queens,0.00280275589999995,0.080089516587,0.077286760687,2021.1077329072,2021.1105356631,Alpha_457
165,206,Queens,Queens,0.00178957228300003,0.080089516588,0.078299944305,2021.10874609082,2021.1105356631,Alpha_457
165,166,Queens,Queens,0.01707957228,0.095379516585,0.078299944305,2021.10874609082,2021.1258256631,Alpha_457
207,210,Nassau,Nassau,0.0998089289499999,0.1003284455382,0.000519516588200042,2021.0309656631,2021.13077459205,Alpha_457
208,209,Nassau,Suffolk,0.05293984929,0.1008293658782,0.0478895165882,2021.0783356631,2021.13127551239,Alpha_457
166,168,Queens,Queens,0.00575000000000003,0.101129516585,0.095379516585,2021.1258256631,2021.1315756631,Alpha_457
210,102,Nassau,Nassau,0.00110107104700002,0.1014295165852,0.1003284455382,2021.13077459205,2021.1318756631,Alpha_457
209,100,Suffolk,Suffolk,0.000600150714499981,0.1014295165927,0.1008293658782,2021.13127551239,2021.1318756631,Alpha_457
168,169,Queens,Queens,0.00983000000000001,0.110959516585,0.101129516585,2021.1315756631,2021.1414056631,Alpha_457
169,184,Queens,Queens,0.00302999999999998,0.113989516585,0.110959516585,2021.1414056631,2021.1444356631,Alpha_457
209,101,Suffolk,Suffolk,0.01460015071,0.1154295165882,0.1008293658782,2021.13127551239,2021.1458756631,Alpha_457
148,149,Queens,Queens,0.04224869229,0.122338208877,0.080089516587,2021.1105356631,2021.15278435539,Alpha_457
149,151,Queens,Queens,0.000581307710800005,0.1229195165878,0.122338208877,2021.15278435539,2021.1533656631,Alpha_457
141,142,Nassau,Nassau,0.07848,0.124629516587,0.046149516587,2021.0765956631,2021.1550756631,Alpha_457
142,143,Nassau,Nassau,0.000290000000000012,0.124919516587,0.124629516587,2021.1550756631,2021.1553656631,Alpha_457
184,186,Queens,NewYork,0.01205,0.126039516585,0.113989516585,2021.1444356631,2021.1564856631,Alpha_457
186,189,NewYork,NewYork,0.00323000000000001,0.129269516585,0.126039516585,2021.1564856631,2021.1597156631,Alpha_457
119,120,Nassau,Nassau,0.06537,0.132109516584,0.066739516584,2021.0971856631,2021.1625556631,Alpha_457
189,191,NewYork,NewYork,0.00296000000000002,0.132229516585,0.129269516585,2021.1597156631,2021.1626756631,Alpha_457
121,122,Nassau,Nassau,0.06472,0.134539516584,0.069819516584,2021.1002656631,2021.1649856631,Alpha_457
143,144,Nassau,Nassau,0.01038,0.135299516587,0.124919516587,2021.1553656631,2021.1657456631,Alpha_457
151,155,Queens,Queens,0.01336751361,0.1362870301978,0.1229195165878,2021.1533656631,2021.16673317671,Alpha_457
210,211,Nassau,Nassau,0.03667731594,0.1370057614782,0.1003284455382,2021.13077459205,2021.16745190799,Alpha_457
211,212,Nassau,Nassau,0.000203755104100034,0.1372095165823,0.1370057614782,2021.16745190799,2021.16765566309,Alpha_457
212,213,Nassau,Nassau,0.000300000000000022,0.1375095165823,0.1372095165823,2021.16765566309,2021.16795566309,Alpha_457
166,167,Queens,Queens,0.04626,0.141639516585,0.095379516585,2021.1258256631,2021.1720856631,Alpha_457
191,192,NewYork,NewYork,0.01232,0.144549516585,0.132229516585,2021.1626756631,2021.1749956631,Alpha_457
192,193,NewYork,NewYork,0.00117999999999996,0.145729516585,0.144549516585,2021.1749956631,2021.1761756631,Alpha_457
120,9,Nassau,Nassau,0.02432,0.156429516584,0.132109516584,2021.1625556631,2021.1868756631,Alpha_457
122,128,Nassau,Nassau,0.02234,0.156879516584,0.134539516584,2021.1649856631,2021.1873256631,Alpha_457
128,131,Nassau,Nassau,0.000229999999999952,0.157109516584,0.156879516584,2021.1873256631,2021.1875556631,Alpha_457
144,145,Nassau,Nassau,0.02189,0.157189516587,0.135299516587,2021.1657456631,2021.1876356631,Alpha_457
155,156,Queens,Queens,0.02157248639,0.1578595165878,0.1362870301978,2021.16673317671,2021.1883056631,Alpha_457
156,158,Queens,Queens,0.00922000000000001,0.1670795165878,0.1578595165878,2021.1883056631,2021.1975256631,Alpha_457
131,134,Nassau,Nassau,0.01118,0.168289516584,0.157109516584,2021.1875556631,2021.1987356631,Alpha_457
169,170,Queens,NewYork,0.06091,0.171869516585,0.110959516585,2021.1414056631,2021.2023156631,Alpha_457
206,96,Queens,NewYork,0.09334,0.173429516588,0.080089516588,2021.1105356631,2021.2038756631,Alpha_457
170,174,NewYork,NewYork,0.00331999999999999,0.175189516585,0.171869516585,2021.2023156631,2021.2056356631,Alpha_457
211,103,Nassau,NewYork,0.0384237551,0.1754295165782,0.1370057614782,2021.16745190799,2021.20587566309,Alpha_457
167,55,Queens,Queens,0.03379,0.175429516585,0.141639516585,2021.1720856631,2021.2058756631,Alpha_457
112,113,Nassau,Nassau,0.119,0.176069516584,0.057069516584,2021.0875156631,2021.2065156631,Alpha_457
148,162,Queens,Queens,0.09826,0.178349516587,0.080089516587,2021.1105356631,2021.2087956631,Alpha_457
143,32,Nassau,Queens,0.05351,0.178429516587,0.124919516587,2021.1553656631,2021.2088756631,Alpha_457
193,196,NewYork,NewYork,0.03307,0.178799516585,0.145729516585,2021.1761756631,2021.2092456631,Alpha_457
