node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID
4,1,Kings,Kings,0.002627975589,0.002627975589,0,2021.21111520546,2021.21374318105,Alpha_392
4,5,Kings,Kings,0.0004842670587,0.0004842670587,0,2021.21111520546,2021.21159947252,Alpha_392
5,2,Kings,Kings,0.00214370853,0.0026279755887,0.0004842670587,2021.21159947252,2021.21374318105,Alpha_392
5,3,Kings,Kings,0.00214370853,0.0026279755887,0.0004842670587,2021.21159947252,2021.21374318105,Alpha_392
5,1,Queens,Queens,0.08997,0.08997,0,2021.28976109589,2021.37973109589,Alpha_113
5,6,Queens,Queens,0.00262,0.00262,0,2021.28976109589,2021.29238109589,Alpha_113
6,2,Queens,Queens,0.0003499999999,0.0029699999999,0.00262,2021.29238109589,2021.29273109589,Alpha_113
6,7,Queens,Kings,0.01240326665,0.01502326665,0.00262,2021.29238109589,2021.30478436254,Alpha_113
7,3,Kings,Kings,0.000946733345499995,0.0159699999955,0.01502326665,2021.30478436254,2021.30573109589,Alpha_113
7,4,Kings,Kings,0.03394673335,0.04897,0.01502326665,2021.30478436254,2021.33873109589,Alpha_113
5,1,Queens,Queens,0.1671,0.1671,0,2021.05174808219,2021.21884808219,Alpha_612
5,6,Queens,Queens,0.02767,0.02767,0,2021.05174808219,2021.07941808219,Alpha_612
6,2,Queens,Queens,0.00243000000000002,0.0301,0.02767,2021.07941808219,2021.08184808219,Alpha_612
6,7,Queens,Nassau,0.1016362383,0.1293062383,0.02767,2021.07941808219,2021.18105432049,Alpha_612
7,3,Nassau,Nassau,0.00179376168299999,0.131099999983,0.1293062383,2021.18105432049,2021.18284808217,Alpha_612
7,4,Nassau,NewYork,0.04879376168,0.17809999998,0.1293062383,2021.18105432049,2021.22984808217,Alpha_612
4,1,Suffolk,Suffolk,0.0000500000000100004,0.0000500000000100004,0,2021.23689164384,2021.23694164384,Alpha_24
4,5,Suffolk,Nassau,0.01897601823,0.01897601823,0,2021.23689164384,2021.25586766207,Alpha_24
5,2,Nassau,Nassau,0.0000739817736300011,0.01905000000363,0.01897601823,2021.25586766207,2021.25594164384,Alpha_24
5,3,Nassau,Nassau,0.0000739817736300011,0.01905000000363,0.01897601823,2021.25586766207,2021.25594164384,Alpha_24
109,110,Nassau,Nassau,0.02232471206,0.02232471206,0,2021.29076068493,2021.31308539699,Alpha_457
