time	velocity	number_of_branches
2021.36842488695	620.716830149369	418
2021.37496512007	620.71669310591	418
2021.38150535319	620.716550947527	418
2021.3880455863	620.71640470704	418
2021.39458581942	620.716275556754	418
2021.40112605254	620.716168799298	418
2021.40766628566	620.716081696973	418
2021.41420651878	620.716013318806	418
2021.42074675189	620.715955242029	418
2021.42728698501	620.715887183382	418
2021.43382721813	620.715802888642	418
2021.44036745125	620.715713551999	418
2021.44690768436	620.715614926045	418
2021.45344791748	620.715519079699	418
2021.4599881506	620.715429229397	418
2021.46652838372	620.715363868988	418
2021.47306861684	620.715338780527	418
2021.47960884995	620.715340808581	418
2021.48614908307	620.71534019578	418
2021.49268931619	620.715339053131	418
2021.49922954931	620.71533750872	418
2021.50576978243	620.715336005284	418
2021.51231001554	620.715334501674	418
2021.51885024866	620.715332997896	418
2021.52539048178	620.715332922514	418
2021.5319307149	620.715332922514	418
2021.53847094802	620.715332922514	418
2021.54501118113	620.715332922514	418
2021.55155141425	620.715332922514	418
2021.55809164737	620.715332922514	418
2021.56463188049	620.715332922514	418
2021.57117211361	620.715332922514	418
2021.57771234672	620.715332922514	418
2021.58425257984	620.715332922514	418
2021.59079281296	620.715332922514	418
2021.59733304608	620.715332922514	418
2021.6038732792	620.715332922514	418
2021.61041351232	620.715332922514	418
2021.61695374543	620.715332922514	418
2021.62349397855	620.715332922514	418
2021.63003421167	620.715332922514	418
2021.63657444479	620.715332922514	418
2021.64311467791	620.715332922514	418
2021.64965491102	620.715332922514	418
2021.65619514414	620.715332922514	418
2021.66273537726	620.715332922514	418
2021.66927561038	620.715332922514	418
2021.6758158435	620.715332922514	418
2021.68235607661	620.715332922514	418
2021.68889630973	620.715332922514	418
2021.69543654285	620.715332922514	418
2021.70197677597	620.715332922514	418
2021.70851700908	620.715332922514	418
2021.7150572422	620.715332922514	418
2021.72159747532	620.715332922514	418
2021.72813770844	620.715332922514	418
2021.73467794156	620.715332922514	418
2021.74121817467	620.715332922514	418
2021.74775840779	620.715332922514	418
2021.75429864091	620.715332922514	418
2021.76083887403	620.715332922514	418
2021.76737910715	620.715332922514	418
2021.77391934026	620.715332922514	418
2021.78045957338	620.715332922514	418
2021.7869998065	620.715332922514	418
2021.79354003962	620.715332922514	418
2021.80008027274	620.715332922514	418
2021.80662050585	620.715332922514	418
2021.81316073897	620.715332922514	418
2021.81970097209	620.715332922514	418
2021.82624120521	620.715332922514	418
2021.83278143833	620.715332922514	418
2021.83932167144	620.715332922514	418
2021.84586190456	620.715332922514	418
2021.85240213768	620.715332922514	418
2021.8589423708	620.715332922514	418
2021.86548260392	620.715329654534	418
2021.87202283703	620.71526443962	418
2021.87856307015	620.715199189545	418
2021.88510330327	620.71513390371	418
2021.89164353639	620.715068582646	418
2021.89818376951	621.264929416706	417
2021.90472400262	621.264995769713	417
2021.91126423574	621.265184928486	417
2021.91780446886	608.166136996912	415
2021.92434470198	607.645763747775	414
2021.9308849351	607.644551481566	414
2021.93742516821	601.884590006547	412
2021.94396540133	596.592363933132	411
2021.95050563445	596.592460291216	411
2021.95704586757	582.926914799799	410
2021.96358610069	583.959250842665	408
2021.9701263338	583.077890097963	406
2021.97666656692	576.988148111593	404
2021.98320680004	577.358867950844	403
2021.98974703316	577.358719722703	403
2021.99628726628	555.34632978006	401
2022.00282749939	545.655998856498	398
2022.00936773251	545.653203820262	398
2022.01590796563	520.71870750574	391
