node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
11,1,0.000489999999899987,-73.9833122989936,40.7432478759981,-73.9857185082525,40.7437516883413,0.000489999999899987,0,2021.93653739725,2021.93702739725
11,12,0.00273999999999999,-73.9833122989936,40.7432478759981,-73.9760193756604,40.7418345768947,0.00273999999999999,0,2021.93653739725,2021.93927739725
12,2,0.000750000000000001,-73.9760193756604,40.7418345768947,-73.9739228119054,40.7432100417469,0.00348999999999999,0.00273999999999999,2021.93927739725,2021.94002739725
12,13,0.01096,-73.9760193756604,40.7418345768947,-73.9749923576473,40.7430739519039,0.0137,0.00273999999999999,2021.93927739725,2021.95023739725
13,3,0.000790000000000013,-73.9749923576473,40.7430739519039,-73.9772289959297,40.7452246447527,0.01449,0.0137,2021.95023739725,2021.95102739725
13,14,0.05023177852,-73.9749923576473,40.7430739519039,-73.923880938011,40.7093317144147,0.06393177852,0.0137,2021.95023739725,2022.00046917577
14,15,0.00194822147900002,-73.923880938011,40.7093317144147,-73.9072839774988,40.71068356744,0.065879999999,0.06393177852,2022.00046917577,2022.00241739725
15,16,0.007903238593,-73.9072839774988,40.71068356744,-73.9272947543442,40.6850981168301,0.073783238592,0.065879999999,2022.00241739725,2022.01032063584
16,17,0.00121341902,-73.9272947543442,40.6850981168301,-73.9365453287299,40.677260941481,0.074996657612,0.073783238592,2022.01032063584,2022.01153405486
17,18,0.000913342387100002,-73.9365453287299,40.677260941481,-73.9399173965452,40.660350226916,0.0759099999991,0.074996657612,2022.01153405486,2022.01244739725
15,5,0.02761,-73.9072839774988,40.71068356744,-73.7834945316485,40.7475946308987,0.093489999999,0.065879999999,2022.00241739725,2022.03002739725
18,19,0.03368,-73.9399173965452,40.660350226916,-73.9021499132639,40.6092744665432,0.1095899999991,0.0759099999991,2022.01244739725,2022.04612739725
19,9,0.000899999999999998,-73.9021499132639,40.6092744665432,-73.8876172343008,40.5882103669792,0.1104899999991,0.1095899999991,2022.04612739725,2022.04702739725
19,10,0.000899999999999998,-73.9021499132639,40.6092744665432,-73.9133911019365,40.6249426120273,0.1104899999991,0.1095899999991,2022.04612739725,2022.04702739725
18,8,0.03658,-73.9399173965452,40.660350226916,-73.9964982269246,40.6132218962844,0.1124899999991,0.0759099999991,2022.01244739725,2022.04902739725
14,4,0.1005582215,-73.923880938011,40.7093317144147,-73.9513202951657,40.6808081515854,0.16449000002,0.06393177852,2022.00046917577,2022.10102739727
16,6,0.1077067614,-73.9272947543442,40.6850981168301,-73.9812364678236,40.7018091676444,0.181489999992,0.073783238592,2022.01032063584,2022.11802739724
17,7,0.1144933424,-73.9365453287299,40.677260941481,-73.9606224354211,40.759228158313,0.189490000012,0.074996657612,2022.01153405486,2022.12602739726
